episode,cumulativeReward,course,flag_get
10066,394.0,7-2,False
10067,86.0,8-4,False
10068,382.0,4-1,False
10069,120.0,1-2,False
10070,319.0,7-4,False
10071,287.0,3-4,False
10072,200.0,8-2,False
10073,86.0,8-4,False
10074,259.0,8-1,False
10075,86.0,8-4,False
10076,227.0,5-3,False
10077,227.0,5-3,False
10078,136.0,4-2,False
10079,408.0,1-2,False
10080,167.0,1-4,False
10081,498.0,3-1,False
10082,77.0,4-4,False
10083,136.0,4-2,False
10084,122.0,1-2,False
10085,372.0,7-3,False
10086,75.0,4-4,False
10087,227.0,5-3,False
10088,75.0,4-4,False
10089,288.0,6-1,False
10090,252.0,8-2,False
10091,706.0,6-2,False
10092,360.0,6-2,False
10093,227.0,5-3,False
10094,169.0,6-4,False
10095,412.0,8-1,False
10096,390.0,2-3,False
10097,75.0,4-4,False
10098,370.0,2-4,False
10099,396.0,4-1,False
10100,242.0,7-4,False
10101,59.0,2-2,False
10102,227.0,5-3,False
10103,150.0,4-2,False
10104,136.0,3-2,False
10105,394.0,1-2,False
10106,304.0,4-3,False
10107,262.0,8-2,False
10108,135.0,3-2,False
10109,310.0,7-4,False
10110,209.0,3-4,False
10111,196.0,5-1,False
10112,1133.0,3-1,False
10113,242.0,2-4,False
10114,59.0,2-2,False
10115,275.0,3-2,False
10116,539.0,7-3,False
10117,276.0,8-1,False
10118,356.0,4-3,False
10119,87.0,8-4,False
10120,226.0,6-3,False
10121,555.0,2-2,False
10122,337.0,7-2,False
10123,114.0,1-1,False
10124,309.0,2-3,False
10125,242.0,7-4,False
10126,171.0,1-4,False
10127,59.0,2-2,False
10128,174.0,7-2,False
10129,561.0,6-1,False
10130,171.0,6-4,False
10131,190.0,8-3,False
10132,235.0,5-4,False
10133,396.0,6-3,False
10134,1014.0,2-2,False
10135,254.0,4-2,False
10136,227.0,4-2,False
10137,208.0,3-4,False
10138,725.0,6-2,False
10139,116.0,8-4,False
10140,549.0,2-1,False
10141,87.0,8-4,False
10142,357.0,4-3,False
10143,521.0,3-1,False
10144,241.0,2-1,False
10145,1044.0,8-3,False
10146,257.0,2-1,False
10147,397.0,6-3,False
10148,75.0,4-4,False
10149,230.0,1-1,False
10150,808.0,2-3,False
10151,171.0,6-4,False
10152,167.0,1-4,False
10153,693.0,7-1,False
10154,243.0,2-4,False
10155,304.0,6-3,False
10156,594.0,6-3,False
10157,819.0,2-1,False
10158,137.0,4-2,False
10159,929.0,3-2,False
10160,1027.0,8-1,False
10161,226.0,6-3,False
10162,138.0,4-2,False
10163,305.0,7-4,False
10164,234.0,7-4,False
10165,508.0,6-1,False
10166,285.0,6-1,False
10167,1242.0,2-3,False
10168,349.0,7-3,False
10169,1245.0,7-3,False
10170,167.0,5-2,False
10171,432.0,6-1,False
10172,551.0,2-3,False
10173,311.0,7-4,False
10174,254.0,7-4,False
10175,424.0,6-1,False
10176,1051.0,1-1,False
10177,379.0,5-2,False
10178,123.0,5-1,False
10179,1044.0,8-3,False
10180,243.0,7-4,False
10181,191.0,7-1,False
10182,498.0,7-3,False
10183,310.0,5-4,False
10184,528.0,3-1,False
10185,405.0,7-2,False
10186,227.0,3-3,False
10187,147.0,8-1,False
10188,303.0,4-3,False
10189,107.0,2-3,False
10190,150.0,4-2,False
10191,212.0,3-4,False
10192,226.0,6-3,False
10193,921.0,8-3,False
10194,663.0,3-1,False
10195,399.0,6-4,False
10196,377.0,6-1,False
10197,136.0,3-2,False
10198,243.0,7-4,False
10199,358.0,7-1,False
10200,491.0,7-1,False
10201,220.0,8-2,False
10202,451.0,2-1,False
10203,86.0,8-4,False
10204,569.0,7-1,False
10205,224.0,5-3,False
10206,110.0,1-2,False
10207,306.0,7-1,False
10208,995.0,2-3,False
10209,398.0,1-4,False
10210,211.0,4-2,False
10211,227.0,1-3,False
10212,139.0,4-2,False
10213,166.0,6-4,False
10214,743.0,2-3,False
10215,870.0,3-3,False
10216,57.0,6-2,False
10217,257.0,2-1,False
10218,120.0,1-2,False
10219,75.0,4-4,False
10220,295.0,7-4,False
10221,325.0,6-1,False
10222,334.0,3-1,False
10223,289.0,6-1,False
10224,210.0,5-1,False
10225,136.0,3-2,False
10226,335.0,6-2,False
10227,257.0,2-1,False
10228,258.0,2-1,False
10229,185.0,4-3,False
10230,168.0,6-4,False
10231,86.0,8-4,False
10232,388.0,2-1,False
10233,482.0,1-4,False
10234,150.0,4-2,False
10235,296.0,7-4,False
10236,245.0,3-3,False
10237,281.0,5-2,False
10238,120.0,1-2,False
10239,212.0,3-4,False
10240,242.0,2-4,False
10241,113.0,1-2,False
10242,277.0,8-2,False
10243,226.0,5-3,False
10244,227.0,1-3,False
10245,243.0,5-4,False
10246,86.0,8-4,False
10247,786.0,6-2,False
10248,184.0,4-3,False
10249,339.0,7-1,False
10250,238.0,5-4,False
10251,349.0,6-2,False
10252,302.0,4-3,False
10253,697.0,6-2,False
10254,123.0,5-1,False
10255,303.0,4-3,False
10256,204.0,5-1,False
10257,171.0,1-4,False
10258,86.0,8-4,False
10259,227.0,1-3,False
10260,227.0,1-3,False
10261,147.0,8-1,False
10262,328.0,2-3,False
10263,303.0,4-3,False
10264,230.0,8-2,False
10265,274.0,8-2,False
10266,214.0,3-4,False
10267,171.0,6-4,False
10268,520.0,2-2,False
10269,41.0,1-3,False
10270,240.0,2-1,False
10271,227.0,6-3,False
10272,548.0,1-1,False
10273,260.0,5-2,False
10274,147.0,8-1,False
10275,136.0,3-2,False
10276,687.0,7-2,False
10277,243.0,7-4,False
10278,656.0,7-3,False
10279,1334.0,8-3,False
10280,136.0,5-1,False
10281,225.0,3-3,False
10282,169.0,1-4,False
10283,269.0,4-2,False
10284,171.0,6-4,False
10285,230.0,1-1,False
10286,654.0,2-1,False
10287,339.0,3-1,False
10288,1046.0,8-3,False
10289,311.0,6-2,False
10290,110.0,8-4,False
10291,227.0,6-3,False
10292,771.0,1-1,False
10293,855.0,8-1,False
10294,329.0,7-1,False
10295,766.0,6-2,False
10296,77.0,4-4,False
10297,423.0,3-2,False
10298,227.0,5-3,False
10299,243.0,5-4,False
10300,227.0,5-3,False
10301,302.0,4-1,False
10302,86.0,8-4,False
10303,86.0,8-4,False
10304,599.0,1-1,False
10305,291.0,5-2,False
10306,171.0,6-4,False
10307,242.0,5-4,False
10308,240.0,2-4,False
10309,645.0,2-2,False
10310,134.0,6-2,False
10311,136.0,3-2,False
10312,467.0,7-2,False
10313,419.0,8-3,False
10314,75.0,4-4,False
10315,371.0,2-1,False
10316,139.0,4-4,False
10317,288.0,6-1,False
10318,243.0,5-4,False
10319,76.0,4-4,False
10320,136.0,3-2,False
10321,474.0,4-1,False
10322,1138.0,7-2,False
10323,276.0,3-1,False
10324,306.0,6-2,False
10325,302.0,6-3,False
10326,379.0,6-2,False
10327,325.0,7-1,False
10328,1337.0,2-2,False
10329,664.0,3-1,False
10330,291.0,3-4,False
10331,123.0,5-1,False
10332,550.0,1-2,False
10333,227.0,1-3,False
10334,1039.0,8-3,False
10335,668.0,3-1,False
10336,775.0,6-2,False
10337,223.0,4-1,False
10338,240.0,2-1,False
10339,227.0,3-3,False
10340,304.0,4-3,False
10341,123.0,5-1,False
10342,303.0,6-3,False
10343,342.0,3-4,False
10344,294.0,7-3,False
10345,123.0,5-1,False
10346,242.0,2-4,False
10347,288.0,6-1,False
10348,434.0,7-3,False
10349,75.0,4-4,False
10350,120.0,1-2,False
10351,295.0,6-2,False
10352,119.0,1-2,False
10353,227.0,6-3,False
10354,593.0,2-3,False
10355,267.0,3-3,False
10356,675.0,3-1,False
10357,199.0,4-2,False
10358,286.0,6-1,False
10359,135.0,3-2,False
10360,171.0,6-4,False
10361,264.0,6-4,False
10362,294.0,2-3,False
10363,240.0,2-1,False
10364,616.0,1-1,False
10365,196.0,5-4,False
10366,243.0,5-4,False
10367,75.0,4-4,False
10368,257.0,2-1,False
10369,334.0,4-3,False
10370,387.0,5-2,False
10371,272.0,8-1,False
10372,1130.0,7-3,False
10373,470.0,4-1,False
10374,223.0,1-3,False
10375,239.0,6-3,False
10376,1015.0,2-2,False
10377,123.0,5-1,False
10378,570.0,6-2,False
10379,492.0,3-1,False
10380,289.0,6-1,False
10381,226.0,5-3,False
10382,239.0,3-3,False
10383,86.0,8-4,False
10384,120.0,1-2,False
10385,240.0,2-1,False
10386,303.0,6-3,False
10387,487.0,8-1,False
10388,226.0,5-3,False
10389,250.0,4-2,False
10390,304.0,4-3,False
10391,276.0,3-2,False
10392,458.0,8-3,False
10393,101.0,5-3,False
10394,288.0,6-1,False
10395,372.0,6-2,False
10396,342.0,1-3,False
10397,230.0,1-1,False
10398,298.0,6-3,False
10399,250.0,7-4,False
10400,249.0,8-2,False
10401,646.0,5-2,False
10402,311.0,5-4,False
10403,405.0,6-1,False
10404,656.0,7-2,False
10405,99.0,7-1,False
10406,102.0,5-3,False
10407,372.0,5-4,False
10408,215.0,3-4,False
10409,172.0,1-4,False
10410,123.0,5-1,False
10411,86.0,8-4,False
10412,184.0,8-2,False
10413,227.0,6-3,False
10414,325.0,7-1,False
10415,147.0,8-1,False
10416,227.0,3-3,False
10417,380.0,5-2,False
10418,224.0,1-1,False
10419,303.0,4-3,False
10420,352.0,8-3,False
10421,217.0,3-4,False
10422,229.0,1-1,False
10423,571.0,3-2,False
10424,503.0,6-4,False
10425,280.0,6-1,False
10426,289.0,6-1,False
10427,147.0,8-1,False
10428,496.0,7-3,False
10429,74.0,4-4,False
10430,213.0,3-4,False
10431,227.0,3-3,False
10432,671.0,3-1,False
10433,463.0,2-3,False
10434,384.0,4-1,False
10435,641.0,1-3,False
10436,325.0,1-3,False
10437,211.0,4-2,False
10438,243.0,7-4,False
10439,1129.0,2-2,False
10440,568.0,1-2,False
10441,1190.0,4-1,False
10442,227.0,5-3,False
10443,891.0,3-1,False
10444,415.0,3-2,False
10445,1191.0,4-1,False
10446,569.0,3-2,False
10447,276.0,3-1,False
10448,293.0,8-1,False
10449,76.0,4-4,False
10450,378.0,5-1,False
10451,397.0,1-4,False
10452,75.0,4-4,False
10453,238.0,2-2,False
10454,520.0,2-1,False
10455,862.0,7-3,False
10456,118.0,5-1,False
10457,288.0,6-1,False
10458,232.0,3-3,False
10459,296.0,3-4,False
10460,196.0,5-1,False
10461,236.0,7-2,False
10462,220.0,8-2,False
10463,240.0,2-1,False
10464,122.0,8-2,False
10465,654.0,3-1,False
10466,75.0,4-4,False
10467,389.0,7-2,False
10468,85.0,6-3,False
10469,438.0,2-1,False
10470,251.0,1-1,False
10471,284.0,5-4,False
10472,106.0,8-4,False
10473,258.0,5-3,False
10474,173.0,6-4,False
10475,281.0,7-4,False
10476,642.0,3-1,False
10477,196.0,5-1,False
10478,242.0,5-4,False
10479,147.0,8-1,False
10480,492.0,7-1,False
10481,240.0,2-1,False
10482,696.0,7-2,False
10483,194.0,1-2,False
10484,344.0,6-2,False
10485,150.0,4-2,False
10486,309.0,2-4,False
10487,357.0,7-1,False
10488,123.0,5-1,False
10489,195.0,7-1,False
10490,241.0,7-4,False
10491,474.0,7-1,False
10492,288.0,6-1,False
10493,361.0,7-3,False
10494,288.0,5-2,False
10495,267.0,6-4,False
10496,254.0,3-3,False
10497,252.0,1-1,False
10498,158.0,3-2,False
10499,79.0,4-4,False
10500,693.0,3-1,False
10501,33.0,7-3,False
10502,163.0,1-3,False
10503,895.0,8-3,False
10504,214.0,3-4,False
10505,86.0,8-4,False
10506,466.0,6-1,False
10507,372.0,2-4,False
10508,227.0,6-3,False
10509,75.0,4-4,False
10510,307.0,4-3,False
10511,219.0,8-2,False
10512,147.0,8-1,False
10513,242.0,2-4,False
10514,491.0,7-1,False
10515,242.0,5-4,False
10516,212.0,3-4,False
10517,227.0,1-3,False
10518,170.0,6-4,False
10519,521.0,3-1,False
10520,544.0,2-1,False
10521,167.0,1-4,False
10522,136.0,3-2,False
10523,496.0,7-3,False
10524,924.0,8-3,False
10525,319.0,2-3,False
10526,119.0,1-2,False
10527,986.0,7-3,False
10528,370.0,2-4,False
10529,226.0,5-3,False
10530,807.0,1-2,False
10531,184.0,4-3,False
10532,264.0,7-4,False
10533,136.0,3-2,False
10534,196.0,5-1,False
10535,324.0,4-3,False
10536,361.0,8-3,False
10537,227.0,5-3,False
10538,226.0,1-3,False
10539,226.0,3-3,False
10540,550.0,2-1,False
10541,368.0,5-4,False
10542,137.0,4-4,False
10543,86.0,8-4,False
10544,232.0,1-1,False
10545,415.0,3-2,False
10546,303.0,4-3,False
10547,171.0,6-4,False
10548,241.0,1-1,False
10549,851.0,5-2,False
10550,227.0,3-3,False
10551,213.0,3-4,False
10552,243.0,2-4,False
10553,86.0,8-4,False
10554,343.0,4-3,False
10555,1008.0,3-2,False
10556,244.0,8-2,False
10557,489.0,8-1,False
10558,318.0,7-1,False
10559,367.0,6-1,False
10560,231.0,1-1,False
10561,243.0,7-4,False
10562,240.0,6-2,False
10563,667.0,7-2,False
10564,-31.0,8-2,False
10565,580.0,2-2,False
10566,-31.0,5-1,False
10567,187.0,4-1,False
10568,168.0,1-4,False
10569,876.0,2-3,False
10570,135.0,3-2,False
10571,227.0,1-3,False
10572,243.0,5-4,False
10573,250.0,5-4,False
10574,136.0,4-4,False
10575,226.0,1-3,False
10576,135.0,3-2,False
10577,468.0,4-1,False
10578,374.0,5-2,False
10579,242.0,7-4,False
10580,880.0,7-3,False
10581,385.0,7-3,False
10582,238.0,2-4,False
10583,362.0,5-2,False
10584,360.0,5-2,False
10585,242.0,2-4,False
10586,86.0,8-4,False
10587,356.0,7-4,False
10588,278.0,6-1,False
10589,216.0,2-2,False
10590,242.0,2-4,False
10591,489.0,3-1,False
10592,243.0,5-4,False
10593,59.0,2-2,False
10594,-32.0,3-2,False
10595,173.0,7-2,False
10596,240.0,2-1,False
10597,136.0,3-2,False
10598,610.0,3-1,False
10599,184.0,4-3,False
10600,310.0,7-1,False
10601,86.0,8-4,False
10602,303.0,4-3,False
10603,527.0,2-3,False
10604,449.0,3-4,False
10605,710.0,6-2,False
10606,225.0,6-3,False
10607,291.0,6-2,False
10608,227.0,3-3,False
10609,400.0,2-2,False
10610,120.0,1-2,False
10611,310.0,5-4,False
10612,399.0,1-4,False
10613,171.0,6-4,False
10614,242.0,7-4,False
10615,288.0,6-1,False
10616,150.0,4-2,False
10617,147.0,8-1,False
10618,136.0,3-2,False
10619,240.0,2-1,False
10620,351.0,2-2,False
10621,221.0,3-1,False
10622,234.0,1-1,False
10623,235.0,1-1,False
10624,61.0,2-2,False
10625,90.0,1-4,False
10626,602.0,1-1,False
10627,214.0,3-4,False
10628,172.0,6-4,False
10629,1035.0,8-3,False
10630,243.0,7-4,False
10631,324.0,1-3,False
10632,169.0,1-4,False
10633,353.0,2-2,False
10634,287.0,6-1,False
10635,136.0,5-2,False
10636,231.0,1-1,False
10637,344.0,7-1,False
10638,199.0,4-2,False
10639,123.0,5-1,False
10640,227.0,3-3,False
10641,303.0,4-3,False
10642,214.0,3-4,False
10643,258.0,8-1,False
10644,303.0,4-3,False
10645,336.0,7-3,False
10646,293.0,2-2,False
10647,-293.0,7-2,False
10648,-189.0,5-2,False
10649,95.0,7-3,False
10650,79.0,4-4,False
10651,226.0,4-1,False
10652,168.0,1-4,False
10653,79.0,4-4,False
10654,-1.0,7-2,False
10655,158.0,3-2,False
10656,993.0,2-3,False
10657,168.0,1-4,False
10658,143.0,5-1,False
10659,255.0,1-3,False
10660,78.0,4-4,False
10661,189.0,3-4,False
10662,77.0,4-4,False
10663,282.0,6-1,False
10664,243.0,7-1,False
10665,323.0,4-3,False
10666,51.0,2-2,False
10667,354.0,2-3,False
10668,188.0,8-2,False
10669,229.0,6-3,False
10670,303.0,4-3,False
10671,243.0,7-4,False
10672,76.0,4-4,False
10673,215.0,3-4,False
10674,123.0,5-1,False
10675,167.0,6-4,False
10676,223.0,4-1,False
10677,-165.0,7-1,False
10678,309.0,4-1,False
10679,227.0,6-3,False
10680,376.0,4-1,False
10681,291.0,3-1,False
10682,211.0,4-2,False
10683,1245.0,2-3,False
10684,1001.0,2-3,False
10685,303.0,4-3,False
10686,78.0,4-4,False
10687,1041.0,8-3,False
10688,432.0,6-1,False
10689,558.0,5-3,False
10690,279.0,2-4,False
10691,299.0,7-4,False
10692,271.0,7-4,False
10693,768.0,8-3,False
10694,1186.0,8-2,False
10695,1771.0,4-1,False
10696,168.0,8-1,False
10697,227.0,6-3,False
10698,1136.0,7-2,False
10699,429.0,3-2,False
10700,239.0,6-2,False
10701,112.0,8-4,False
10702,513.0,7-3,False
10703,358.0,2-4,False
10704,76.0,4-4,False
10705,78.0,4-4,False
10706,225.0,5-3,False
10707,402.0,3-3,False
10708,347.0,2-4,False
10709,1005.0,7-3,False
10710,803.0,7-1,False
10711,249.0,1-1,False
10712,139.0,4-4,False
10713,322.0,7-4,False
10714,276.0,2-1,False
10715,1130.0,2-2,False
10716,250.0,5-3,False
10717,254.0,8-4,False
10718,291.0,3-4,False
10719,73.0,4-4,False
10720,144.0,4-4,False
10721,467.0,4-1,False
10722,387.0,5-2,False
10723,245.0,1-3,False
10724,359.0,7-4,False
10725,113.0,8-4,False
10726,378.0,1-4,False
10727,432.0,6-1,False
10728,133.0,5-1,False
10729,211.0,5-1,False
10730,302.0,6-3,False
10731,359.0,7-4,False
10732,714.0,7-3,False
10733,806.0,1-2,False
10734,510.0,7-3,False
10735,517.0,2-3,False
10736,316.0,3-2,False
10737,494.0,6-2,False
10738,314.0,4-3,False
10739,121.0,1-2,False
10740,722.0,3-3,False
10741,398.0,6-3,False
10742,923.0,2-3,False
10743,227.0,5-3,False
10744,573.0,7-1,False
10745,120.0,1-2,False
10746,1333.0,1-1,False
10747,315.0,2-3,False
10748,883.0,6-1,False
10749,274.0,8-2,False
10750,213.0,3-4,False
10751,226.0,5-3,False
10752,86.0,8-4,False
10753,225.0,3-3,False
10754,491.0,6-2,False
10755,78.0,4-4,False
10756,354.0,4-3,False
10757,1082.0,2-2,False
10758,1252.0,2-3,False
10759,892.0,5-2,False
10760,1921.0,2-2,False
10761,429.0,7-2,False
10762,995.0,7-3,False
10763,275.0,8-2,False
10764,232.0,3-3,False
10765,168.0,1-4,False
10766,108.0,8-4,False
10767,176.0,8-3,False
10768,292.0,3-4,False
10769,300.0,3-3,False
10770,240.0,1-3,False
10771,163.0,8-1,False
10772,332.0,6-3,False
10773,379.0,5-2,False
10774,249.0,1-3,False
10775,851.0,1-2,False
10776,173.0,1-4,False
10777,419.0,7-2,False
10778,743.0,3-1,False
10779,279.0,7-4,False
10780,481.0,6-4,False
10781,152.0,3-2,False
10782,278.0,4-2,False
10783,436.0,7-2,False
10784,89.0,8-4,False
10785,161.0,8-1,False
10786,789.0,6-2,False
10787,356.0,1-2,False
10788,242.0,5-4,False
10789,136.0,3-2,False
10790,309.0,4-1,False
10791,214.0,3-4,False
10792,479.0,6-4,False
10793,136.0,4-2,False
10794,147.0,8-1,False
10795,169.0,1-4,False
10796,130.0,2-2,False
10797,136.0,3-2,False
10798,240.0,2-1,False
10799,257.0,2-1,False
10800,214.0,3-4,False
10801,546.0,1-2,False
10802,231.0,1-1,False
10803,75.0,4-4,False
10804,211.0,4-2,False
10805,112.0,1-2,False
10806,287.0,6-1,False
10807,308.0,7-4,False
10808,75.0,4-4,False
10809,59.0,2-2,False
10810,274.0,6-2,False
10811,123.0,5-1,False
10812,120.0,1-2,False
10813,167.0,6-4,False
10814,309.0,6-3,False
10815,290.0,4-1,False
10816,242.0,7-4,False
10817,150.0,4-2,False
10818,323.0,5-3,False
10819,232.0,1-1,False
10820,227.0,3-3,False
10821,578.0,6-2,False
10822,1043.0,8-3,False
10823,149.0,4-2,False
10824,243.0,5-4,False
10825,167.0,6-4,False
10826,716.0,6-2,False
10827,618.0,7-2,False
10828,288.0,6-1,False
10829,286.0,7-1,False
10830,447.0,3-4,False
10831,751.0,8-3,False
10832,1129.0,3-2,False
10833,310.0,2-4,False
10834,105.0,8-4,False
10835,577.0,1-2,False
10836,735.0,6-2,False
10837,110.0,2-3,False
10838,323.0,5-3,False
10839,352.0,3-3,False
10840,364.0,8-3,False
10841,297.0,7-3,False
10842,214.0,3-4,False
10843,307.0,6-2,False
10844,989.0,2-3,False
10845,306.0,7-1,False
10846,242.0,8-2,False
10847,947.0,8-3,False
10848,227.0,1-3,False
10849,442.0,8-3,False
10850,120.0,1-2,False
10851,299.0,6-2,False
10852,302.0,6-2,False
10853,673.0,3-1,False
10854,775.0,6-2,False
10855,410.0,7-2,False
10856,107.0,6-2,False
10857,120.0,1-2,False
10858,227.0,5-3,False
10859,136.0,3-2,False
10860,309.0,2-4,False
10861,148.0,4-2,False
10862,370.0,5-2,False
10863,1041.0,8-3,False
10864,59.0,7-2,False
10865,979.0,2-3,False
10866,137.0,1-2,False
10867,173.0,6-4,False
10868,226.0,4-1,False
10869,280.0,6-1,False
10870,138.0,4-2,False
10871,172.0,6-4,False
10872,138.0,4-2,False
10873,107.0,8-4,False
10874,158.0,3-2,False
10875,140.0,5-1,False
10876,-165.0,7-1,False
10877,290.0,7-3,False
10878,242.0,7-4,False
10879,227.0,5-3,False
10880,167.0,6-4,False
10881,229.0,3-3,False
10882,135.0,8-2,False
10883,123.0,5-1,False
10884,265.0,6-2,False
10885,383.0,7-2,False
10886,220.0,5-3,False
10887,188.0,8-2,False
10888,372.0,5-1,False
10889,376.0,7-2,False
10890,240.0,2-1,False
10891,48.0,7-3,False
10892,39.0,4-4,False
10893,243.0,7-4,False
10894,288.0,6-1,False
10895,194.0,1-2,False
10896,230.0,1-1,False
10897,304.0,4-3,False
10898,221.0,5-2,False
10899,341.0,4-1,False
10900,310.0,5-4,False
10901,236.0,2-4,False
10902,1004.0,7-2,False
10903,119.0,1-2,False
10904,336.0,4-3,False
10905,291.0,5-2,False
10906,941.0,8-3,False
10907,495.0,6-2,False
10908,238.0,5-4,False
10909,226.0,3-3,False
10910,146.0,8-1,False
10911,494.0,3-1,False
10912,150.0,4-2,False
10913,418.0,7-2,False
10914,1285.0,2-2,False
10915,233.0,7-4,False
10916,532.0,3-1,False
10917,1899.0,8-3,False
10918,242.0,7-4,False
10919,94.0,5-3,False
10920,139.0,8-2,False
10921,148.0,4-2,False
10922,271.0,8-2,False
10923,644.0,2-2,False
10924,282.0,2-4,False
10925,227.0,1-3,False
10926,-18.0,5-2,False
10927,226.0,6-3,False
10928,304.0,6-3,False
10929,248.0,5-2,False
10930,227.0,3-3,False
10931,700.0,8-1,False
10932,86.0,8-4,False
10933,398.0,1-4,False
10934,467.0,4-3,False
10935,206.0,5-1,False
10936,119.0,1-2,False
10937,388.0,2-1,False
10938,736.0,5-1,False
10939,669.0,3-1,False
10940,325.0,4-3,False
10941,257.0,2-1,False
10942,294.0,6-2,False
10943,167.0,1-4,False
10944,243.0,7-4,False
10945,171.0,1-4,False
10946,244.0,1-1,False
10947,86.0,8-4,False
10948,329.0,6-3,False
10949,227.0,6-3,False
10950,235.0,5-3,False
10951,227.0,3-3,False
10952,349.0,3-4,False
10953,148.0,4-2,False
10954,167.0,6-4,False
10955,490.0,7-1,False
10956,226.0,1-3,False
10957,529.0,2-3,False
10958,561.0,2-1,False
10959,417.0,2-1,False
10960,243.0,2-4,False
10961,404.0,7-2,False
10962,303.0,4-3,False
10963,227.0,1-3,False
10964,241.0,2-1,False
10965,59.0,7-2,False
10966,226.0,6-3,False
10967,591.0,7-2,False
10968,243.0,7-4,False
10969,243.0,2-4,False
10970,243.0,2-4,False
10971,218.0,1-3,False
10972,211.0,3-4,False
10973,166.0,7-3,False
10974,403.0,8-1,False
10975,150.0,4-2,False
10976,471.0,4-1,False
10977,146.0,8-1,False
10978,147.0,8-1,False
10979,303.0,4-3,False
10980,275.0,3-2,False
10981,138.0,4-4,False
10982,524.0,2-1,False
10983,500.0,5-2,False
10984,225.0,6-3,False
10985,73.0,4-4,False
10986,243.0,2-4,False
10987,788.0,1-2,False
10988,473.0,4-1,False
10989,291.0,2-3,False
10990,218.0,1-3,False
10991,918.0,6-2,False
10992,912.0,8-3,False
10993,240.0,2-4,False
10994,326.0,1-3,False
10995,186.0,7-1,False
10996,425.0,7-2,False
10997,474.0,1-4,False
10998,224.0,5-3,False
10999,225.0,6-3,False
11000,373.0,4-1,False
11001,626.0,5-1,False
11002,320.0,3-1,False
11003,479.0,6-2,False
11004,1391.0,2-2,False
11005,321.0,5-3,False
11006,138.0,8-2,False
11007,147.0,3-2,False
11008,75.0,4-4,False
11009,394.0,6-3,False
11010,428.0,2-4,False
11011,86.0,8-4,False
11012,280.0,5-4,False
11013,224.0,3-3,False
11014,669.0,3-1,False
11015,754.0,6-2,False
11016,314.0,2-3,False
11017,474.0,7-3,False
11018,920.0,8-3,False
11019,324.0,1-3,False
11020,120.0,1-2,False
11021,227.0,3-3,False
11022,243.0,7-4,False
11023,978.0,2-3,False
11024,276.0,8-2,False
11025,168.0,6-4,False
11026,227.0,1-3,False
11027,355.0,7-4,False
11028,227.0,3-3,False
11029,671.0,3-1,False
11030,983.0,7-3,False
11031,171.0,6-4,False
11032,222.0,5-3,False
11033,233.0,2-2,False
11034,351.0,3-3,False
11035,351.0,3-4,False
11036,466.0,4-1,False
11037,452.0,6-4,False
11038,1659.0,2-3,False
11039,220.0,5-3,False
11040,213.0,3-4,False
11041,624.0,1-1,False
11042,235.0,1-1,False
11043,167.0,1-4,False
11044,281.0,7-1,False
11045,369.0,8-3,False
11046,1110.0,7-1,False
11047,83.0,8-4,False
11048,73.0,4-4,False
11049,138.0,4-4,False
11050,1418.0,2-2,False
11051,982.0,2-3,False
11052,554.0,2-1,False
11053,241.0,6-2,False
11054,260.0,3-3,False
11055,274.0,3-2,False
11056,241.0,2-4,False
11057,240.0,2-4,False
11058,301.0,7-3,False
11059,289.0,7-3,False
11060,1011.0,3-2,False
11061,276.0,6-1,False
11062,325.0,1-3,False
11063,172.0,6-4,False
11064,368.0,8-3,False
11065,75.0,4-4,False
11066,281.0,2-4,False
11067,358.0,1-3,False
11068,240.0,2-4,False
11069,258.0,2-1,False
11070,415.0,6-1,False
11071,275.0,8-2,False
11072,251.0,3-3,False
11073,271.0,3-3,False
11074,251.0,3-3,False
11075,132.0,5-1,False
11076,226.0,5-3,False
11077,185.0,4-3,False
11078,226.0,1-3,False
11079,296.0,6-2,False
11080,344.0,6-2,False
11081,75.0,4-4,False
11082,227.0,3-3,False
11083,360.0,2-3,False
11084,418.0,2-2,False
11085,395.0,4-1,False
11086,907.0,8-3,False
11087,303.0,4-3,False
11088,356.0,7-1,False
11089,354.0,2-3,False
11090,231.0,1-1,False
11091,240.0,2-1,False
11092,243.0,2-4,False
11093,120.0,1-2,False
11094,288.0,6-1,False
11095,673.0,3-1,False
11096,310.0,5-4,False
11097,293.0,7-2,False
11098,59.0,2-2,False
11099,-30.0,1-2,False
11100,329.0,3-1,False
11101,242.0,5-4,False
11102,171.0,1-4,False
11103,120.0,1-2,False
11104,242.0,2-4,False
11105,241.0,8-2,False
11106,667.0,3-1,False
11107,400.0,4-1,False
11108,120.0,1-2,False
11109,463.0,2-3,False
11110,75.0,4-4,False
11111,169.0,1-4,False
11112,226.0,5-3,False
11113,366.0,4-1,False
11114,304.0,2-4,False
11115,87.0,8-4,False
11116,417.0,7-2,False
11117,766.0,6-2,False
11118,376.0,2-3,False
11119,283.0,3-2,False
11120,325.0,1-3,False
11121,333.0,3-1,False
11122,137.0,4-2,False
11123,289.0,6-1,False
11124,252.0,7-4,False
11125,147.0,8-1,False
11126,264.0,4-2,False
11127,169.0,1-4,False
11128,171.0,6-4,False
11129,271.0,3-1,False
11130,670.0,3-1,False
11131,774.0,6-2,False
11132,231.0,1-1,False
11133,209.0,5-1,False
11134,308.0,4-1,False
11135,214.0,3-4,False
11136,241.0,2-1,False
