episode,total_reward,x_pos,time,flag_get,loss,epsilon,steps,truncated,stuck,course,time
1451,441.0,510,388,False,80.96635437011719,0.005,239,False,False,3-1,2025-12-11 20:00:29.157845
1452,302.0,366,293,False,58.401283264160156,0.005,151,False,False,4-3,2025-12-11 20:00:30.207822
1453,433.0,501,389,False,119.67207336425781,0.005,237,False,False,6-1,2025-12-11 20:00:31.817558
1454,158.0,220,296,False,75.81454467773438,0.005,95,False,False,8-1,2025-12-11 20:00:32.474673
1455,76.0,162,369,False,74.20745849609375,0.005,684,True,True,1-2,2025-12-11 20:00:37.152329
1456,630.0,702,285,False,96.65853881835938,0.005,309,False,False,5-1,2025-12-11 20:00:39.256634
1457,641.0,722,374,False,111.6688461303711,0.005,524,True,True,1-1,2025-12-11 20:00:42.891775
1458,385.0,450,292,False,164.89767456054688,0.005,167,False,False,5-1,2025-12-11 20:00:44.054447
1459,-28.0,44,383,False,81.84605407714844,0.005,352,True,True,6-2,2025-12-11 20:00:46.477126
1460,140.0,202,394,False,175.08700561523438,0.005,121,False,False,4-4,2025-12-11 20:00:47.322643
1461,489.0,559,288,False,87.37895202636719,0.005,242,False,False,6-4,2025-12-11 20:00:49.532781
1462,608.0,683,383,False,100.62512969970703,0.005,349,False,False,1-1,2025-12-11 20:00:51.945143
1463,443.0,510,390,False,201.0304412841797,0.005,217,False,False,3-1,2025-12-11 20:00:53.474326
1464,77.0,146,286,False,102.33909606933594,0.005,280,True,True,7-3,2025-12-11 20:00:55.391531
1465,1237.0,1333,361,False,209.31375122070312,0.005,793,False,False,2-2,2025-12-11 20:01:00.867440
1466,779.0,882,352,False,93.1151351928711,0.005,960,True,True,6-2,2025-12-11 20:01:07.579698
1467,258.0,322,394,False,94.35662078857422,0.005,128,False,False,7-4,2025-12-11 20:01:08.470898
1468,146.0,209,394,False,67.5965805053711,0.005,128,False,False,4-2,2025-12-11 20:01:09.359612
1469,253.0,317,394,False,77.61679077148438,0.005,131,False,False,7-4,2025-12-11 20:01:10.269140
1470,63.0,122,396,False,74.00100708007812,0.005,84,False,False,4-4,2025-12-11 20:01:10.869196
1471,552.0,622,288,False,121.68138122558594,0.005,247,False,False,5-1,2025-12-11 20:01:12.595985
1472,228.0,292,393,False,77.67784118652344,0.005,155,False,False,1-1,2025-12-11 20:01:13.657868
1473,251.0,322,384,False,97.38023376464844,0.005,332,True,True,4-1,2025-12-11 20:01:15.940748
1474,197.0,258,293,False,80.36445617675781,0.005,153,False,False,3-3,2025-12-11 20:01:16.997671
1475,191.0,252,296,False,72.47126770019531,0.005,95,False,False,3-4,2025-12-11 20:01:17.655155
1476,265.0,328,395,False,132.239013671875,0.005,116,False,False,7-4,2025-12-11 20:01:18.468789
1477,282.0,346,294,False,92.59503173828125,0.005,138,False,False,2-4,2025-12-11 20:01:19.428730
1478,356.0,422,292,False,173.90966796875,0.005,159,False,False,6-4,2025-12-11 20:01:20.519754
1479,390.0,457,289,False,121.13947296142578,0.005,237,False,False,1-4,2025-12-11 20:01:22.145895
1480,210.0,268,295,False,138.45779418945312,0.005,114,False,False,6-3,2025-12-11 20:01:22.929620
1481,353.0,419,292,False,87.77915954589844,0.005,170,False,False,1-3,2025-12-11 20:01:24.103096
1482,390.0,454,292,False,101.14141845703125,0.005,175,False,False,6-4,2025-12-11 20:01:25.313965
1483,278.0,346,388,False,107.73744201660156,0.005,252,False,False,8-2,2025-12-11 20:01:27.064707
1484,220.0,289,384,False,51.08466339111328,0.005,333,False,False,5-2,2025-12-11 20:01:29.345053
1485,254.0,317,394,False,93.98768615722656,0.005,139,False,False,4-2,2025-12-11 20:01:30.293882
1486,349.0,411,392,False,102.0512466430664,0.005,172,False,False,7-4,2025-12-11 20:01:31.488453
1487,776.0,850,280,False,66.73738861083984,0.005,401,False,False,3-4,2025-12-11 20:01:35.136778
1488,696.0,774,379,False,76.00788879394531,0.005,439,False,False,7-2,2025-12-11 20:01:38.138963
1489,241.0,305,393,False,89.4356689453125,0.005,143,False,False,6-2,2025-12-11 20:01:39.108597
1490,433.0,498,390,False,88.08029174804688,0.005,213,False,False,6-1,2025-12-11 20:01:40.611619
1491,561.0,632,287,False,91.6053466796875,0.005,263,False,False,7-3,2025-12-11 20:01:42.399369
1492,127.0,189,396,False,85.86984252929688,0.005,81,False,False,1-2,2025-12-11 20:01:42.977715
1493,209.0,271,295,False,81.19583129882812,0.005,103,False,False,5-1,2025-12-11 20:01:43.700567
1494,175.0,237,396,False,84.26234436035156,0.005,97,False,False,5-2,2025-12-11 20:01:44.375882
1495,276.0,340,294,False,82.52904510498047,0.005,134,False,False,6-4,2025-12-11 20:01:45.318452
1496,73.0,133,396,False,140.2978515625,0.005,87,False,False,4-4,2025-12-11 20:01:45.914028
1497,888.0,969,377,False,102.69462585449219,0.005,469,False,False,7-1,2025-12-11 20:01:49.120524
1498,365.0,434,386,False,121.7257080078125,0.005,291,False,False,6-2,2025-12-11 20:01:51.127257
1499,192.0,254,396,False,89.658447265625,0.005,93,False,False,7-1,2025-12-11 20:01:51.762628
1500,428.0,498,386,False,102.16569519042969,0.005,283,False,False,7-2,2025-12-11 20:01:53.755249
1501,149.0,210,395,False,81.71969604492188,0.005,119,False,False,4-2,2025-12-11 20:01:54.930420
1502,248.0,322,381,False,167.27340698242188,0.005,392,True,True,1-2,2025-12-11 20:01:57.667835
1503,990.0,1071,275,False,152.391357421875,0.005,501,False,False,2-3,2025-12-11 20:02:01.122875
1504,1008.0,1089,275,False,129.32472229003906,0.005,513,False,False,3-2,2025-12-11 20:02:04.703602
1505,147.0,209,394,False,81.53194427490234,0.005,121,False,False,4-2,2025-12-11 20:02:05.541336
1506,247.0,314,390,False,47.03875732421875,0.005,209,False,False,8-2,2025-12-11 20:02:06.995068
1507,444.0,510,391,False,109.43687438964844,0.005,181,False,False,3-1,2025-12-11 20:02:08.259394
1508,86.0,146,397,False,84.51641845703125,0.005,78,False,False,8-4,2025-12-11 20:02:08.800701
1509,293.0,357,294,False,65.13311004638672,0.005,127,False,False,3-2,2025-12-11 20:02:09.681524
1510,211.0,274,295,False,60.47043228149414,0.005,101,False,False,5-1,2025-12-11 20:02:10.405372
1511,146.0,208,295,False,108.26927185058594,0.005,107,False,False,8-3,2025-12-11 20:02:11.136498
1512,347.0,412,293,False,78.65052795410156,0.005,152,False,False,5-3,2025-12-11 20:02:12.193438
1513,993.0,1072,276,False,58.821815490722656,0.005,496,False,False,7-3,2025-12-11 20:02:15.641183
1514,273.0,338,390,False,94.22215270996094,0.005,207,False,False,8-2,2025-12-11 20:02:17.068084
1515,186.0,246,296,False,66.23284912109375,0.005,97,False,False,5-4,2025-12-11 20:02:17.743855
1516,214.0,274,295,False,108.84618377685547,0.005,110,False,False,3-4,2025-12-11 20:02:18.505238
1517,357.0,423,292,False,82.22492980957031,0.005,161,False,False,6-4,2025-12-11 20:02:19.614532
1518,243.0,307,293,False,91.63825225830078,0.005,143,False,False,5-4,2025-12-11 20:02:20.597787
1519,1062.0,1142,278,False,73.51605224609375,0.005,451,False,False,3-2,2025-12-11 20:02:23.689810
1520,81.0,141,396,False,88.02259063720703,0.005,82,False,False,8-4,2025-12-11 20:02:24.255515
1521,381.0,458,379,False,33.99882507324219,0.005,437,False,False,2-1,2025-12-11 20:02:27.229960
1522,558.0,631,383,False,88.34724426269531,0.005,348,False,False,6-1,2025-12-11 20:02:29.643680
1523,279.0,343,294,False,63.17981719970703,0.005,134,False,False,2-4,2025-12-11 20:02:30.563464
1524,644.0,724,376,False,104.85887145996094,0.005,489,False,False,5-2,2025-12-11 20:02:33.893094
1525,77.0,137,396,False,115.507080078125,0.005,95,False,False,4-4,2025-12-11 20:02:34.565444
1526,462.0,530,387,False,49.92510986328125,0.005,275,False,False,2-1,2025-12-11 20:02:36.474276
1527,280.0,344,394,False,71.32669067382812,0.005,133,False,False,4-1,2025-12-11 20:02:37.391674
1528,603.0,680,379,False,83.19296264648438,0.005,433,False,False,1-1,2025-12-11 20:02:40.338781
1529,354.0,419,293,False,65.20405578613281,0.005,151,False,False,1-3,2025-12-11 20:02:41.365439
1530,346.0,412,292,False,129.75674438476562,0.005,159,False,False,2-4,2025-12-11 20:02:42.446755
1531,334.0,399,293,False,123.71592712402344,0.005,146,False,False,4-3,2025-12-11 20:02:43.448503
1532,357.0,422,293,False,80.92556762695312,0.005,153,False,False,6-4,2025-12-11 20:02:44.520842
1533,259.0,323,294,False,94.34809875488281,0.005,127,False,False,6-4,2025-12-11 20:02:45.385925
1534,1264.0,1372,349,False,65.07466125488281,0.005,1035,False,False,2-2,2025-12-11 20:02:52.617576
1535,244.0,307,295,False,90.49476623535156,0.005,114,False,False,5-3,2025-12-11 20:02:53.392012
1536,988.0,1069,276,False,92.36825561523438,0.005,495,False,False,7-3,2025-12-11 20:02:56.773019
1537,303.0,368,292,False,77.49212646484375,0.005,169,False,False,6-3,2025-12-11 20:02:57.932453
1538,831.0,914,373,False,118.30229949951172,0.005,545,False,False,2-2,2025-12-11 20:03:01.675757
1539,287.0,352,293,False,168.76107788085938,0.005,141,False,False,6-4,2025-12-11 20:03:02.637841
1540,139.0,200,395,False,126.56616973876953,0.005,109,False,False,8-2,2025-12-11 20:03:03.377028
1541,1137.0,1230,364,False,121.67759704589844,0.005,722,False,False,6-1,2025-12-11 20:03:08.347186
1542,199.0,261,296,False,129.48251342773438,0.005,93,False,False,3-4,2025-12-11 20:03:08.993789
1543,359.0,424,293,False,110.21311950683594,0.005,153,False,False,6-4,2025-12-11 20:03:10.059456
1544,219.0,281,294,False,194.0396270751953,0.005,124,False,False,2-4,2025-12-11 20:03:10.914318
1545,513.0,594,374,False,190.01361083984375,0.005,520,True,True,3-1,2025-12-11 20:03:14.511437
1546,1314.0,1409,361,False,177.90399169921875,0.005,797,False,False,1-1,2025-12-11 20:03:20.064288
1547,349.0,414,293,False,117.53610229492188,0.005,146,False,False,5-3,2025-12-11 20:03:21.065333
1548,162.0,223,296,False,111.1536636352539,0.005,89,False,False,8-1,2025-12-11 20:03:21.698794
1549,909.0,987,280,False,160.96006774902344,0.005,405,False,False,2-3,2025-12-11 20:03:24.509986
1550,86.0,146,397,False,159.58677673339844,0.005,78,False,False,8-4,2025-12-11 20:03:25.059397
1551,621.0,690,286,False,118.39152526855469,0.005,293,False,False,5-1,2025-12-11 20:03:27.119904
1552,419.0,489,387,False,146.53985595703125,0.005,277,False,False,7-2,2025-12-11 20:03:29.125691
1553,707.0,791,273,False,103.55819702148438,0.005,549,False,False,7-3,2025-12-11 20:03:32.952271
1554,280.0,354,381,False,128.663330078125,0.005,396,True,True,1-2,2025-12-11 20:03:35.707110
1555,438.0,511,384,False,136.76585388183594,0.005,335,False,False,7-2,2025-12-11 20:03:38.065160
1556,747.0,825,380,False,144.63906860351562,0.005,403,False,False,7-1,2025-12-11 20:03:40.868056
1557,875.0,962,370,False,131.06277465820312,0.005,599,False,False,4-4,2025-12-11 20:03:45.143093
1558,131.0,193,296,False,95.34261322021484,0.005,85,False,False,5-1,2025-12-11 20:03:45.741649
1559,395.0,463,388,False,104.16432189941406,0.005,239,False,False,4-1,2025-12-11 20:03:47.405215
1560,359.0,425,390,False,74.26104736328125,0.005,214,False,False,7-4,2025-12-11 20:03:48.897666
1561,379.0,445,292,False,144.54815673828125,0.005,175,False,False,3-3,2025-12-11 20:03:50.107023
1562,302.0,366,292,False,115.67923736572266,0.005,164,False,False,6-3,2025-12-11 20:03:51.256388
1563,893.0,971,278,False,109.3739242553711,0.005,448,False,False,6-4,2025-12-11 20:03:55.406011
1564,1537.0,626,345,False,105.74337005615234,0.005,1112,True,True,4-4,2025-12-11 20:04:03.236984
1565,255.0,320,293,False,56.47908401489258,0.005,149,False,False,3-3,2025-12-11 20:04:04.291845
1566,126.0,188,296,False,75.68804931640625,0.005,93,False,False,5-1,2025-12-11 20:04:04.959915
1567,737.0,812,283,False,58.16844940185547,0.005,341,False,False,7-3,2025-12-11 20:04:07.356892
1568,450.0,520,386,False,226.18695068359375,0.005,297,False,False,7-2,2025-12-11 20:04:09.435697
1569,868.0,948,275,False,63.996620178222656,0.005,506,False,False,1-4,2025-12-11 20:04:12.944406
1570,1049.0,1149,358,False,74.25856018066406,0.005,842,False,False,1-1,2025-12-11 20:04:18.853848
1571,355.0,420,293,False,110.69705963134766,0.005,149,False,False,1-3,2025-12-11 20:04:19.878193
1572,1349.0,1433,273,False,79.63960266113281,0.005,551,False,False,3-2,2025-12-11 20:04:23.726071
1573,570.0,658,369,False,57.32205581665039,0.005,623,False,False,1-2,2025-12-11 20:04:28.084987
1574,284.0,370,369,False,106.1802978515625,0.005,624,True,True,2-1,2025-12-11 20:04:32.459515
1575,216.0,277,294,False,88.55039978027344,0.005,121,False,False,6-3,2025-12-11 20:04:33.310025
1576,410.0,475,391,False,99.0464859008789,0.005,191,False,False,4-1,2025-12-11 20:04:34.623478
1577,86.0,145,397,False,50.86357116699219,0.005,73,False,False,8-4,2025-12-11 20:04:35.146267
1578,502.0,573,287,False,97.45496368408203,0.005,263,False,False,7-3,2025-12-11 20:04:36.949023
1579,418.0,486,289,False,93.89404296875,0.005,221,False,False,8-3,2025-12-11 20:04:38.508883
1580,352.0,418,292,False,125.45368194580078,0.005,166,False,False,1-3,2025-12-11 20:04:39.636602
1581,209.0,272,295,False,86.15711975097656,0.005,109,False,False,3-4,2025-12-11 20:04:40.397865
1582,1141.0,1220,277,False,88.18106842041016,0.005,461,False,False,7-3,2025-12-11 20:04:43.610297
1583,114.0,178,291,False,61.96418380737305,0.005,195,False,False,2-3,2025-12-11 20:04:44.935314
1584,387.0,456,387,False,119.92819213867188,0.005,262,False,False,5-2,2025-12-11 20:04:46.747302
1585,253.0,317,392,False,76.03340148925781,0.005,175,False,False,2-1,2025-12-11 20:04:47.961022
1586,191.0,253,296,False,95.37937927246094,0.005,93,False,False,3-4,2025-12-11 20:04:48.621067
1587,419.0,487,389,False,105.89900970458984,0.005,221,False,False,6-1,2025-12-11 20:04:50.154047
1588,72.0,131,396,False,100.52364349365234,0.005,82,False,False,4-4,2025-12-11 20:04:50.719296
1589,459.0,529,385,False,90.56144714355469,0.005,311,False,False,4-1,2025-12-11 20:04:52.857526
1590,203.0,265,296,False,60.03972625732422,0.005,95,False,False,3-4,2025-12-11 20:04:53.529658
1591,349.0,414,293,False,101.09199523925781,0.005,151,False,False,3-4,2025-12-11 20:04:54.606025
1592,393.0,458,291,False,92.7105712890625,0.005,187,False,False,6-4,2025-12-11 20:04:55.921034
1593,200.0,290,365,False,74.85877227783203,0.005,708,True,True,6-2,2025-12-11 20:05:00.921545
1594,389.0,455,291,False,46.97570037841797,0.005,196,False,False,3-3,2025-12-11 20:05:02.731221
1595,1071.0,1154,375,False,79.12519073486328,0.005,507,False,False,4-2,2025-12-11 20:05:07.322768
1596,194.0,256,294,False,90.83071899414062,0.005,131,False,False,5-1,2025-12-11 20:05:08.244050
1597,348.0,413,292,False,125.45475006103516,0.005,163,False,False,3-4,2025-12-11 20:05:09.386003
1598,252.0,315,295,False,52.32942581176758,0.005,116,False,False,3-3,2025-12-11 20:05:10.198090
1599,1536.0,1634,357,False,156.88961791992188,0.005,876,True,True,4-1,2025-12-11 20:05:18.316127
1600,174.0,246,384,False,73.25296020507812,0.005,337,False,False,8-2,2025-12-11 20:05:20.669728
1601,93.0,162,286,False,106.57048034667969,0.005,284,True,True,7-3,2025-12-11 20:05:22.623534
1602,897.0,981,373,False,235.46336364746094,0.005,557,False,False,7-2,2025-12-11 20:05:26.520079
1603,252.0,317,392,False,153.08358764648438,0.005,176,False,False,4-2,2025-12-11 20:05:27.737617
1604,215.0,290,380,False,206.04197692871094,0.005,412,True,True,6-2,2025-12-11 20:05:30.614902
1605,360.0,426,292,False,258.86785888671875,0.005,159,False,False,6-4,2025-12-11 20:05:31.760069
1606,270.0,333,395,False,129.49913024902344,0.005,118,False,False,7-4,2025-12-11 20:05:32.601324
1607,484.0,552,289,False,195.938720703125,0.005,223,False,False,1-4,2025-12-11 20:05:34.163105
1608,240.0,305,393,False,183.4860076904297,0.005,139,False,False,6-2,2025-12-11 20:05:35.121739
1609,334.0,402,389,False,182.19764709472656,0.005,227,False,False,7-1,2025-12-11 20:05:36.691484
1610,288.0,352,294,False,142.5190887451172,0.005,133,False,False,3-2,2025-12-11 20:05:37.616115
1611,285.0,351,291,False,142.29454040527344,0.005,184,False,False,3-4,2025-12-11 20:05:38.948136
1612,343.0,408,293,False,97.54851531982422,0.005,145,False,False,5-3,2025-12-11 20:05:39.976869
1613,289.0,352,394,False,159.32106018066406,0.005,133,False,False,6-1,2025-12-11 20:05:40.929089
1614,325.0,392,390,False,93.44493103027344,0.005,201,False,False,7-1,2025-12-11 20:05:42.312331
1615,262.0,327,391,False,161.81353759765625,0.005,193,False,False,4-2,2025-12-11 20:05:43.662622
1616,250.0,315,293,False,298.62890625,0.005,141,False,False,5-4,2025-12-11 20:05:44.652191
1617,729.0,804,280,False,107.28630065917969,0.005,400,False,False,5-1,2025-12-11 20:05:47.457710
1618,238.0,302,294,False,132.99685668945312,0.005,136,False,False,3-3,2025-12-11 20:05:48.409029
1619,224.0,287,294,False,71.00474548339844,0.005,133,False,False,6-3,2025-12-11 20:05:49.336036
1620,504.0,573,289,False,96.38410949707031,0.005,235,False,False,7-3,2025-12-11 20:05:50.944827
1621,438.0,508,287,False,81.72447204589844,0.005,265,False,False,8-3,2025-12-11 20:05:52.795212
1622,479.0,546,288,False,178.71470642089844,0.005,253,False,False,1-4,2025-12-11 20:05:54.556970
1623,1097.0,1187,367,False,91.30838775634766,0.005,679,False,False,2-2,2025-12-11 20:05:59.287115
1624,354.0,419,293,False,121.13603210449219,0.005,151,False,False,5-3,2025-12-11 20:06:00.369073
1625,1367.0,450,351,False,124.61177825927734,0.005,984,True,True,7-4,2025-12-11 20:06:07.293721
1626,1000.0,1080,276,False,149.58731079101562,0.005,498,False,False,7-3,2025-12-11 20:06:10.739622
1627,274.0,340,292,False,116.9144287109375,0.005,161,False,False,3-2,2025-12-11 20:06:11.921928
1628,133.0,194,296,False,90.17227935791016,0.005,79,False,False,5-1,2025-12-11 20:06:12.486164
1629,359.0,425,292,False,171.24522399902344,0.005,161,False,False,6-4,2025-12-11 20:06:13.610831
1630,346.0,411,393,False,322.507568359375,0.005,145,False,False,3-1,2025-12-11 20:06:14.617188
1631,290.0,370,377,False,100.11167907714844,0.005,475,False,False,5-2,2025-12-11 20:06:17.958640
1632,347.0,412,391,False,92.00332641601562,0.005,191,False,False,7-4,2025-12-11 20:06:19.285155
1633,282.0,348,391,False,120.62400817871094,0.005,181,False,False,8-2,2025-12-11 20:06:20.583868
1634,293.0,358,391,False,68.15394592285156,0.005,193,False,False,7-1,2025-12-11 20:06:21.933745
1635,1150.0,1245,362,False,77.20919799804688,0.005,771,False,False,7-2,2025-12-11 20:06:29.116141
1636,335.0,400,293,False,88.8582763671875,0.005,144,False,False,5-4,2025-12-11 20:06:30.148011
1637,387.0,452,292,False,85.05978393554688,0.005,167,False,False,5-1,2025-12-11 20:06:31.306322
1638,350.0,434,371,False,123.32830047607422,0.005,583,False,False,6-2,2025-12-11 20:06:35.331160
1639,273.0,337,394,False,72.36605834960938,0.005,123,False,False,7-4,2025-12-11 20:06:36.188223
1640,275.0,341,390,False,334.5890808105469,0.005,208,False,False,8-2,2025-12-11 20:06:37.699172
1641,736.0,818,375,False,53.72403335571289,0.005,511,False,False,2-1,2025-12-11 20:06:41.232839
1642,488.0,555,289,False,102.60873413085938,0.005,222,False,False,1-4,2025-12-11 20:06:42.787551
1643,636.0,722,369,False,90.61309814453125,0.005,635,False,False,6-2,2025-12-11 20:06:47.173784
1644,1203.0,1285,274,False,120.55265045166016,0.005,530,False,False,5-4,2025-12-11 20:06:52.026723
1645,964.0,1049,272,False,126.10591125488281,0.005,573,False,False,8-3,2025-12-11 20:06:55.979676
1646,292.0,356,294,False,139.12939453125,0.005,137,False,False,3-2,2025-12-11 20:06:56.926119
1647,366.0,434,389,False,193.59390258789062,0.005,235,False,False,2-1,2025-12-11 20:06:58.537518
1648,1109.0,1199,366,False,106.12710571289062,0.005,699,False,False,2-2,2025-12-11 20:07:03.323610
1649,280.0,344,394,False,63.73957061767578,0.005,127,False,False,7-4,2025-12-11 20:07:04.241817
1650,154.0,217,295,False,98.72904968261719,0.005,99,False,False,8-1,2025-12-11 20:07:04.915399
1651,481.0,561,378,False,55.534027099609375,0.005,439,False,False,6-2,2025-12-11 20:07:07.968992
1652,145.0,207,395,False,56.77860641479492,0.005,110,False,False,4-2,2025-12-11 20:07:08.730421
1653,279.0,342,394,False,105.51033020019531,0.005,122,False,False,7-4,2025-12-11 20:07:09.582795
1654,311.0,375,293,False,79.72332763671875,0.005,154,False,False,4-3,2025-12-11 20:07:10.651182
1655,282.0,347,293,False,63.50149154663086,0.005,156,False,False,3-4,2025-12-11 20:07:11.754517
1656,310.0,387,378,False,60.1803092956543,0.005,452,True,True,1-1,2025-12-11 20:07:14.873792
1657,192.0,254,394,False,65.95624542236328,0.005,135,False,False,8-2,2025-12-11 20:07:15.810699
1658,362.0,428,292,False,105.65154266357422,0.005,172,False,False,2-4,2025-12-11 20:07:17.011333
1659,1472.0,1570,257,False,64.76057434082031,0.005,861,False,False,2-3,2025-12-11 20:07:22.929549
1660,185.0,247,296,False,97.64795684814453,0.005,89,False,False,3-4,2025-12-11 20:07:23.557955
1661,396.0,463,289,False,79.13615417480469,0.005,224,False,False,6-4,2025-12-11 20:07:25.136652
1662,270.0,339,387,False,112.54041290283203,0.005,275,False,False,4-1,2025-12-11 20:07:27.025083
1663,96.0,156,397,False,68.57968139648438,0.005,75,False,False,8-4,2025-12-11 20:07:27.551968
1664,258.0,323,392,False,37.196537017822266,0.005,159,False,False,2-1,2025-12-11 20:07:28.660560
1665,335.0,399,292,False,267.6236267089844,0.005,172,False,False,3-3,2025-12-11 20:07:29.860973
1666,1235.0,1330,361,False,69.63256072998047,0.005,793,False,False,2-2,2025-12-11 20:07:35.494484
1667,448.0,515,391,False,52.997108459472656,0.005,193,False,False,3-1,2025-12-11 20:07:36.829939
1668,293.0,356,393,False,44.31269073486328,0.005,155,False,False,3-1,2025-12-11 20:07:37.897017
1669,445.0,516,385,False,59.6962890625,0.005,303,False,False,7-2,2025-12-11 20:07:40.008993
1670,80.0,139,397,False,71.4931640625,0.005,75,False,False,8-4,2025-12-11 20:07:40.542712
1671,310.0,375,293,False,71.88212585449219,0.005,139,False,False,3-2,2025-12-11 20:07:41.505232
1672,809.0,898,366,False,143.417236328125,0.005,688,True,True,1-1,2025-12-11 20:07:46.163749
1673,375.0,440,291,False,185.76962280273438,0.005,180,False,False,3-3,2025-12-11 20:07:47.406761
1674,1141.0,1234,362,False,124.86993408203125,0.005,775,False,False,2-2,2025-12-11 20:07:52.720758
1675,815.0,894,378,False,108.4772720336914,0.005,439,False,False,5-2,2025-12-11 20:07:55.728525
1676,689.0,770,274,False,118.25886535644531,0.005,532,True,True,3-2,2025-12-11 20:07:59.429650
1677,882.0,977,362,False,104.97399139404297,0.005,759,False,False,5-2,2025-12-11 20:08:04.606868
1678,643.0,722,376,False,101.0440902709961,0.005,492,True,True,1-1,2025-12-11 20:08:07.957772
1679,700.0,779,278,False,95.57759857177734,0.005,451,False,False,8-3,2025-12-11 20:08:11.055173
1680,223.0,284,294,False,164.44424438476562,0.005,128,False,False,2-4,2025-12-11 20:08:11.947252
1681,156.0,217,395,False,153.21295166015625,0.005,111,False,False,5-2,2025-12-11 20:08:12.715402
1682,92.0,162,385,False,152.93603515625,0.005,304,True,True,4-2,2025-12-11 20:08:14.829680
1683,209.0,272,295,False,67.71217346191406,0.005,99,False,False,5-1,2025-12-11 20:08:15.504306
1684,199.0,261,396,False,128.68319702148438,0.005,87,False,False,7-1,2025-12-11 20:08:16.108074
1685,354.0,419,293,False,212.09091186523438,0.005,148,False,False,5-3,2025-12-11 20:08:17.127637
1686,275.0,337,295,False,134.05447387695312,0.005,117,False,False,8-1,2025-12-11 20:08:17.946886
1687,249.0,315,390,False,108.3924789428711,0.005,199,False,False,8-2,2025-12-11 20:08:19.333528
1688,305.0,368,293,False,114.7864990234375,0.005,153,False,False,4-3,2025-12-11 20:08:20.376269
1689,1312.0,1427,343,False,108.05223083496094,0.005,1157,False,False,1-1,2025-12-11 20:08:28.307071
1690,433.0,500,288,False,112.75467681884766,0.005,248,False,False,2-4,2025-12-11 20:08:29.999349
1691,251.0,314,295,False,102.66099548339844,0.005,113,False,False,1-3,2025-12-11 20:08:30.781559
1692,187.0,249,296,False,94.02129364013672,0.005,91,False,False,2-4,2025-12-11 20:08:31.419687
1693,143.0,205,395,False,104.08483123779297,0.005,108,False,False,4-4,2025-12-11 20:08:32.157312
1694,385.0,451,389,False,87.56100463867188,0.005,228,False,False,5-2,2025-12-11 20:08:33.708789
1695,515.0,582,290,False,141.20553588867188,0.005,217,False,False,7-3,2025-12-11 20:08:35.213072
1696,481.0,548,289,False,153.65164184570312,0.005,221,False,False,1-4,2025-12-11 20:08:36.778289
1697,333.0,400,290,False,74.49063110351562,0.005,211,False,False,3-3,2025-12-11 20:08:38.263841
1698,341.0,406,392,False,105.59474182128906,0.005,165,False,False,3-1,2025-12-11 20:08:39.400937
1699,755.0,838,375,False,58.910240173339844,0.005,499,False,False,2-1,2025-12-11 20:08:42.842033
1700,355.0,420,293,False,82.13456726074219,0.005,147,False,False,5-3,2025-12-11 20:08:43.926105
1701,209.0,271,295,False,74.56565856933594,0.005,99,False,False,5-1,2025-12-11 20:08:44.614860
1702,357.0,423,390,False,97.4622802734375,0.005,202,False,False,7-4,2025-12-11 20:08:45.994707
1703,403.0,469,391,False,267.04779052734375,0.005,183,False,False,1-2,2025-12-11 20:08:47.252698
1704,241.0,304,395,False,92.57693481445312,0.005,111,False,False,6-2,2025-12-11 20:08:48.011846
1705,240.0,303,395,False,68.67666625976562,0.005,113,False,False,6-2,2025-12-11 20:08:48.794235
1706,309.0,371,394,False,84.191162109375,0.005,127,False,False,3-1,2025-12-11 20:08:49.663549
1707,421.0,487,392,False,134.6809844970703,0.005,175,False,False,4-1,2025-12-11 20:08:50.867701
1708,201.0,263,394,False,103.0369873046875,0.005,128,False,False,4-2,2025-12-11 20:08:51.766114
1709,186.0,248,396,False,154.67776489257812,0.005,97,False,False,7-1,2025-12-11 20:08:52.436246
1710,272.0,336,294,False,34.68291473388672,0.005,125,False,False,8-1,2025-12-11 20:08:53.330231
1711,272.0,336,394,False,137.13720703125,0.005,138,False,False,7-4,2025-12-11 20:08:54.286514
1712,241.0,303,294,False,116.03179931640625,0.005,133,False,False,3-3,2025-12-11 20:08:55.196148
1713,253.0,316,393,False,97.75110626220703,0.005,143,False,False,7-4,2025-12-11 20:08:56.172400
1714,154.0,215,296,False,108.17977905273438,0.005,97,False,False,8-1,2025-12-11 20:08:56.852588
1715,354.0,419,293,False,60.19435119628906,0.005,153,False,False,5-3,2025-12-11 20:08:57.924414
1716,451.0,530,276,False,85.67805480957031,0.005,484,True,True,8-3,2025-12-11 20:09:01.277136
1717,587.0,659,286,False,70.72506713867188,0.005,283,False,False,3-2,2025-12-11 20:09:03.239016
1718,1774.0,1877,255,False,90.87327575683594,0.005,905,False,False,3-2,2025-12-11 20:09:09.590452
1719,330.0,395,293,False,133.42050170898438,0.005,148,False,False,6-3,2025-12-11 20:09:10.629841
1720,153.0,214,395,False,76.69198608398438,0.005,105,False,False,5-2,2025-12-11 20:09:11.358147
1721,1165.0,1250,270,False,88.7646484375,0.005,613,False,False,3-2,2025-12-11 20:09:15.598231
1722,863.0,946,272,False,65.93380737304688,0.005,564,True,True,3-2,2025-12-11 20:09:19.534873
1723,703.0,774,285,False,90.86937713623047,0.005,312,False,False,6-3,2025-12-11 20:09:22.406838
