episode,total_reward,x_pos,time,flag_get,loss,epsilon,steps,truncated,stuck,course,time
149,112.0,174,295,False,7.374019622802734,0.92637,117,False,False,5-1,2025-12-11 21:59:10.521023
150,231.0,293,293,False,7.965728282928467,0.9258725,150,False,False,3-3,2025-12-11 21:59:11.490416
151,975.0,1065,266,False,7.9588141441345215,0.9253750000000001,686,False,False,7-3,2025-12-11 21:59:19.773412
152,370.0,444,283,False,7.270081520080566,0.9248775,355,False,False,5-1,2025-12-11 21:59:23.731376
153,262.0,327,291,False,8.544517517089844,0.92438,189,False,False,8-1,2025-12-11 21:59:26.163696
154,143.0,206,295,False,8.119917869567871,0.9238824999999999,111,False,False,8-1,2025-12-11 21:59:26.895848
155,281.0,345,394,False,8.914422988891602,0.923385,128,False,False,4-2,2025-12-11 21:59:28.055545
156,990.0,1073,272,False,9.170637130737305,0.9228875,568,False,False,2-3,2025-12-11 21:59:34.828974
157,182.0,242,294,False,10.96729850769043,0.92239,120,False,False,4-3,2025-12-11 21:59:35.642526
158,453.0,533,376,False,16.54905891418457,0.9218925,487,False,False,7-2,2025-12-11 21:59:41.327941
159,232.0,299,290,False,9.230006217956543,0.921395,204,False,False,5-4,2025-12-11 21:59:43.331151
160,348.0,416,290,False,7.024569511413574,0.9208975,209,False,False,4-3,2025-12-11 21:59:45.151841
161,338.0,410,285,False,7.953664779663086,0.9204,312,False,False,3-3,2025-12-11 21:59:48.446287
162,294.0,361,291,False,6.210379123687744,0.9199025,186,False,False,6-4,2025-12-11 21:59:50.142134
163,423.0,496,285,False,7.853143692016602,0.919405,301,False,False,3-2,2025-12-11 21:59:54.073251
164,464.0,548,372,False,9.760416984558105,0.9189075,567,False,False,5-2,2025-12-11 21:59:58.376813
165,280.0,344,394,False,10.04377555847168,0.91841,135,False,False,4-2,2025-12-11 21:59:59.841205
166,550.0,637,370,False,6.114484786987305,0.9179125,605,False,False,7-1,2025-12-11 22:00:06.133559
167,347.0,415,390,False,6.209714889526367,0.917415,207,False,False,3-1,2025-12-11 22:00:08.701294
168,127.0,189,296,False,5.667664527893066,0.9169175,87,False,False,5-1,2025-12-11 22:00:10.165594
169,263.0,328,392,False,5.369807243347168,0.91642,169,False,False,2-1,2025-12-11 22:00:12.740962
170,225.0,295,287,False,8.271547317504883,0.9159225,261,False,False,1-3,2025-12-11 22:00:15.447110
171,91.0,153,296,False,7.313035488128662,0.9154249999999999,91,False,False,5-3,2025-12-11 22:00:16.172745
172,714.0,805,265,False,6.032303810119629,0.9149275,707,False,False,5-1,2025-12-11 22:00:26.277902
173,526.0,672,311,False,5.122245788574219,0.91443,1785,False,False,1-2,2025-12-11 22:00:47.930676
174,572.0,646,283,False,14.735275268554688,0.9139325,351,False,False,3-2,2025-12-11 22:00:51.544862
175,335.0,409,281,False,7.719576835632324,0.913435,393,False,False,5-3,2025-12-11 22:00:56.606555
176,340.0,408,290,False,4.118410587310791,0.9129375,209,False,False,3-4,2025-12-11 22:00:58.718734
177,324.0,395,385,False,5.220407485961914,0.91244,309,False,False,3-1,2025-12-11 22:01:01.352857
178,277.0,344,291,False,5.308012962341309,0.9119425,188,False,False,5-4,2025-12-11 22:01:03.524647
179,277.0,344,389,False,11.182194709777832,0.9114450000000001,234,False,False,6-1,2025-12-11 22:01:06.975653
180,277.0,339,393,False,5.711270332336426,0.9109475,151,False,False,2-1,2025-12-11 22:01:08.689579
181,415.0,487,385,False,11.600852966308594,0.91045,313,False,False,6-1,2025-12-11 22:01:13.189946
182,935.0,1116,274,False,8.058510780334473,0.9099524999999999,2531,False,False,1-1,2025-12-11 22:01:37.382941
183,179.0,243,393,False,5.713841915130615,0.909455,143,False,False,7-1,2025-12-11 22:01:38.268407
184,253.0,320,290,False,10.204627990722656,0.9089575,201,False,False,8-1,2025-12-11 22:01:39.532809
185,154.0,216,296,False,5.095136642456055,0.90846,97,False,False,8-1,2025-12-11 22:01:40.141715
186,156.0,222,390,False,2.9362592697143555,0.9079625,203,False,False,5-2,2025-12-11 22:01:42.905115
187,141.0,204,294,False,7.372139930725098,0.907465,121,False,False,8-1,2025-12-11 22:01:43.727408
188,241.0,306,291,False,6.655292510986328,0.9069675,179,False,False,5-4,2025-12-11 22:01:44.848345
189,251.0,315,294,False,4.600770950317383,0.90647,129,False,False,5-1,2025-12-11 22:01:45.652010
190,369.0,444,379,False,12.832064628601074,0.9059725,434,False,False,5-2,2025-12-11 22:01:50.352187
