episode,total_reward,x_pos,time,flag_get,loss,epsilon,steps,course,time
2682,432.0,722,0,False,0,0.67828,8018,1-1,2025-12-10 06:00:24.069859
2683,1357.0,1436,69,False,0,0.6781600000000001,6635,1-1,2025-12-10 06:00:39.269270
2684,758.0,688,368,False,0,0.67804,651,1-1,2025-12-10 06:00:40.794898
2685,291.0,303,394,False,0,0.67792,133,1-1,2025-12-10 06:00:41.106584
2686,264.0,281,392,False,0,0.6778,161,1-1,2025-12-10 06:00:41.493178
2687,296.0,308,395,False,0,0.67768,117,1-1,2025-12-10 06:00:41.758160
2688,752.0,722,355,False,0,0.6775599999999999,901,1-1,2025-12-10 06:00:43.898936
2689,787.0,722,372,False,0,0.67744,569,1-1,2025-12-10 06:00:45.251160
2690,304.0,315,394,False,0,0.67732,125,1-1,2025-12-10 06:00:45.548879
2691,806.0,898,191,False,0,0.6772,4181,1-1,2025-12-10 06:00:55.429672
2692,281.0,294,392,False,0,0.6770799999999999,167,1-1,2025-12-10 06:00:55.819651
2693,804.0,722,370,False,0,0.67696,609,1-1,2025-12-10 06:00:57.248582
2694,307.0,315,394,False,0,0.67684,133,1-1,2025-12-10 06:00:57.569784
2695,297.0,308,394,False,0,0.67672,133,1-1,2025-12-10 06:00:57.880230
2696,747.0,677,366,False,0,0.6766,697,1-1,2025-12-10 06:00:59.529768
2697,285.0,297,393,False,0,0.67648,139,1-1,2025-12-10 06:00:59.856423
2698,277.0,295,393,False,0,0.6763600000000001,139,1-1,2025-12-10 06:01:00.182153
2699,298.0,308,394,False,0,0.67624,133,1-1,2025-12-10 06:01:00.519827
2700,302.0,314,394,False,0,0.67612,119,1-1,2025-12-10 06:01:00.791061
2701,784.0,722,358,False,0,0.6759999999999999,851,1-1,2025-12-10 06:01:02.795794
2702,628.0,898,0,False,0,0.67588,8018,1-1,2025-12-10 06:01:21.598218
2703,420.0,722,0,False,0,0.6757599999999999,8018,1-1,2025-12-10 06:01:40.453173
2704,293.0,304,393,False,0,0.67564,147,1-1,2025-12-10 06:01:40.792914
2705,715.0,668,364,False,0,0.67552,735,1-1,2025-12-10 06:01:42.495554
2706,286.0,302,394,False,0,0.6754,129,1-1,2025-12-10 06:01:42.793740
2707,827.0,898,174,False,0,0.67528,4525,1-1,2025-12-10 06:01:53.442902
2708,752.0,690,373,False,0,0.67516,541,1-1,2025-12-10 06:01:54.710397
2709,775.0,722,355,False,0,0.6750400000000001,917,1-1,2025-12-10 06:01:56.884508
2710,753.0,687,372,False,0,0.67492,559,1-1,2025-12-10 06:01:58.203158
2711,293.0,313,393,False,0,0.6748000000000001,143,1-1,2025-12-10 06:01:58.549465
2712,300.0,311,394,False,0,0.67468,125,1-1,2025-12-10 06:01:58.837919
2713,869.0,803,342,False,0,0.67456,1169,1-1,2025-12-10 06:02:01.647184
2714,787.0,705,383,False,0,0.6744399999999999,349,1-1,2025-12-10 06:02:02.466019
2715,294.0,305,393,False,0,0.67432,153,1-1,2025-12-10 06:02:02.837358
2716,786.0,722,356,False,0,0.6742,887,1-1,2025-12-10 06:02:04.949284
2717,752.0,688,383,False,0,0.67408,349,1-1,2025-12-10 06:02:05.765216
2718,730.0,665,381,False,0,0.67396,387,1-1,2025-12-10 06:02:06.679026
2719,641.0,898,0,False,0,0.67384,8018,1-1,2025-12-10 06:02:25.285156
2720,292.0,302,394,False,0,0.67372,135,1-1,2025-12-10 06:02:25.606597
2721,286.0,298,392,False,0,0.6736,159,1-1,2025-12-10 06:02:25.976109
2722,291.0,306,394,False,0,0.67348,121,1-1,2025-12-10 06:02:26.261835
2723,293.0,310,394,False,0,0.67336,133,1-1,2025-12-10 06:02:26.582969
2724,299.0,306,394,False,0,0.6732400000000001,129,1-1,2025-12-10 06:02:26.881071
2725,286.0,295,392,False,0,0.6731199999999999,167,1-1,2025-12-10 06:02:27.265696
2726,292.0,302,394,False,0,0.673,135,1-1,2025-12-10 06:02:27.592237
2727,769.0,722,360,False,0,0.6728799999999999,811,1-1,2025-12-10 06:02:29.500361
2728,270.0,295,393,False,0,0.67276,153,1-1,2025-12-10 06:02:29.855299
2729,769.0,722,358,False,0,0.6726399999999999,851,1-1,2025-12-10 06:02:31.862565
2730,549.0,819,14,False,0,0.67252,7737,1-1,2025-12-10 06:02:50.122236
2731,301.0,310,394,False,0,0.6724,135,1-1,2025-12-10 06:02:50.446591
2732,797.0,722,369,False,0,0.67228,619,1-1,2025-12-10 06:02:51.904142
2733,759.0,694,386,False,0,0.67216,289,1-1,2025-12-10 06:02:52.585783
2734,434.0,722,0,False,0,0.67204,8018,1-1,2025-12-10 06:03:11.470544
2735,761.0,722,329,False,0,0.6719200000000001,1425,1-1,2025-12-10 06:03:14.816982
2736,294.0,303,393,False,0,0.6718,141,1-1,2025-12-10 06:03:15.140214
2737,301.0,309,394,False,0,0.67168,125,1-1,2025-12-10 06:03:15.442545
2738,287.0,297,393,False,0,0.6715599999999999,153,1-1,2025-12-10 06:03:15.798831
2739,426.0,722,0,False,0,0.67144,8018,1-1,2025-12-10 06:03:34.592253
2740,431.0,722,0,False,0,0.6713199999999999,8018,1-1,2025-12-10 06:03:53.420660
2741,784.0,700,381,False,0,0.6712,393,1-1,2025-12-10 06:03:54.327424
2742,880.0,898,241,False,0,0.67108,3185,1-1,2025-12-10 06:04:01.869712
2743,277.0,291,392,False,0,0.67096,175,1-1,2025-12-10 06:04:02.278807
2744,417.0,722,0,False,0,0.67084,8018,1-1,2025-12-10 06:04:21.235179
2745,302.0,310,394,False,0,0.67072,125,1-1,2025-12-10 06:04:21.543202
2746,766.0,701,382,False,0,0.6706,367,1-1,2025-12-10 06:04:22.397727
2747,650.0,898,0,False,0,0.67048,8018,1-1,2025-12-10 06:04:41.043045
2748,787.0,722,371,False,0,0.67036,579,1-1,2025-12-10 06:04:42.420337
2749,641.0,819,90,False,0,0.67024,6205,1-1,2025-12-10 06:04:57.026854
2750,294.0,307,394,False,0,0.67012,129,1-1,2025-12-10 06:04:57.323375
2751,794.0,823,242,False,0,0.67,3177,1-1,2025-12-10 06:05:14.189127
2752,291.0,308,394,False,0,0.66988,127,1-1,2025-12-10 06:05:14.504453
2753,755.0,686,377,False,0,0.6697599999999999,475,1-1,2025-12-10 06:05:15.624194
2754,790.0,709,382,False,0,0.66964,377,1-1,2025-12-10 06:05:16.509097
2755,734.0,898,91,False,0,0.6695199999999999,6195,1-1,2025-12-10 06:05:31.235271
2756,728.0,667,374,False,0,0.6694,529,1-1,2025-12-10 06:05:32.496203
2757,295.0,303,393,False,0,0.66928,157,1-1,2025-12-10 06:05:32.868356
2758,833.0,898,189,False,0,0.66916,4219,1-1,2025-12-10 06:05:42.793804
2759,275.0,299,393,False,0,0.66904,149,1-1,2025-12-10 06:05:43.133452
2760,290.0,308,394,False,0,0.66892,123,1-1,2025-12-10 06:05:43.427291
2761,286.0,298,394,False,0,0.6688000000000001,133,1-1,2025-12-10 06:05:43.740196
2762,290.0,298,392,False,0,0.6686799999999999,163,1-1,2025-12-10 06:05:44.118174
2763,292.0,308,394,False,0,0.66856,131,1-1,2025-12-10 06:05:44.438900
2764,295.0,304,393,False,0,0.6684399999999999,143,1-1,2025-12-10 06:05:44.775260
2765,285.0,297,393,False,0,0.66832,147,1-1,2025-12-10 06:05:45.119754
2766,284.0,298,393,False,0,0.6682,141,1-1,2025-12-10 06:05:45.465440
2767,1561.0,1435,253,False,0,0.66808,2958,1-1,2025-12-10 06:05:52.279280
2768,766.0,704,382,False,0,0.66796,361,1-1,2025-12-10 06:05:53.133182
2769,296.0,306,394,False,0,0.66784,129,1-1,2025-12-10 06:05:53.447010
2770,295.0,305,394,False,0,0.6677200000000001,133,1-1,2025-12-10 06:05:53.751039
2771,773.0,699,380,False,0,0.6676,413,1-1,2025-12-10 06:05:54.711292
2772,764.0,696,382,False,0,0.6674800000000001,377,1-1,2025-12-10 06:05:55.594104
2773,862.0,898,203,False,0,0.66736,3941,1-1,2025-12-10 06:06:04.963794
2774,293.0,304,393,False,0,0.6672399999999999,141,1-1,2025-12-10 06:06:05.304459
2775,735.0,677,373,False,0,0.6671199999999999,547,1-1,2025-12-10 06:06:06.595537
2776,276.0,296,393,False,0,0.667,151,1-1,2025-12-10 06:06:06.955495
2777,789.0,722,371,False,0,0.66688,585,1-1,2025-12-10 06:06:08.347817
2778,746.0,679,385,False,0,0.66676,317,1-1,2025-12-10 06:06:09.094095
2779,434.0,722,0,False,0,0.66664,8018,1-1,2025-12-10 06:06:27.941351
2780,416.0,722,0,False,0,0.66652,8018,1-1,2025-12-10 06:06:46.871249
2781,806.0,722,371,False,0,0.6664,581,1-1,2025-12-10 06:06:48.232304
2782,280.0,297,394,False,0,0.66628,137,1-1,2025-12-10 06:06:48.565474
2783,797.0,722,372,False,0,0.66616,571,1-1,2025-12-10 06:06:49.921701
2784,1495.0,1434,206,False,0,0.66604,3895,1-1,2025-12-10 06:06:58.842819
2785,293.0,310,394,False,0,0.6659200000000001,137,1-1,2025-12-10 06:06:59.163933
2786,421.0,722,0,False,0,0.6658,8018,1-1,2025-12-10 06:07:18.134343
2787,427.0,722,0,False,0,0.66568,8018,1-1,2025-12-10 06:07:37.084083
2788,425.0,722,0,False,0,0.6655599999999999,8018,1-1,2025-12-10 06:07:55.947373
2789,731.0,679,359,False,0,0.66544,837,1-1,2025-12-10 06:07:57.933088
2790,417.0,722,0,False,0,0.6653199999999999,8018,1-1,2025-12-10 06:08:16.857631
2791,783.0,722,373,False,0,0.6652,545,1-1,2025-12-10 06:08:18.130889
2792,296.0,308,394,False,0,0.66508,135,1-1,2025-12-10 06:08:18.460057
2793,297.0,309,394,False,0,0.66496,131,1-1,2025-12-10 06:08:18.761487
2794,280.0,300,394,False,0,0.66484,137,1-1,2025-12-10 06:08:19.080767
2795,299.0,309,394,False,0,0.66472,119,1-1,2025-12-10 06:08:19.361142
2796,778.0,703,382,False,0,0.6646000000000001,371,1-1,2025-12-10 06:08:20.250014
2797,423.0,722,0,False,0,0.66448,8018,1-1,2025-12-10 06:08:39.215210
2798,657.0,898,0,False,0,0.6643600000000001,8018,1-1,2025-12-10 06:08:57.950127
2799,420.0,722,0,False,0,0.6642399999999999,8018,1-1,2025-12-10 06:09:16.875469
2800,426.0,722,0,False,0,0.66412,8018,1-1,2025-12-10 06:09:35.826968
2801,295.0,313,394,False,0,0.6639999999999999,135,1-1,2025-12-10 06:09:36.140846
2802,1022.0,898,367,False,0,0.66388,663,1-1,2025-12-10 06:09:37.700747
2803,289.0,306,393,False,0,0.66376,139,1-1,2025-12-10 06:09:38.022469
2804,840.0,880,213,False,0,0.66364,3755,1-1,2025-12-10 06:09:46.943367
2805,640.0,898,0,False,0,0.66352,8018,1-1,2025-12-10 06:10:05.409937
2806,285.0,300,393,False,0,0.6634,147,1-1,2025-12-10 06:10:05.746201
2807,641.0,898,0,False,0,0.66328,8018,1-1,2025-12-10 06:10:24.326446
2808,720.0,684,355,False,0,0.66316,915,1-1,2025-12-10 06:10:26.515117
2809,430.0,722,0,False,0,0.66304,8018,1-1,2025-12-10 06:10:45.428122
2810,771.0,898,132,False,0,0.66292,5367,1-1,2025-12-10 06:10:58.067315
2811,296.0,306,395,False,0,0.6628000000000001,117,1-1,2025-12-10 06:10:58.345885
2812,662.0,827,100,False,0,0.6626799999999999,6007,1-1,2025-12-10 06:11:12.562251
2813,823.0,812,296,False,0,0.66256,2081,1-1,2025-12-10 06:11:17.477684
2814,290.0,302,394,False,0,0.6624399999999999,123,1-1,2025-12-10 06:11:17.771683
2815,786.0,722,370,False,0,0.66232,599,1-1,2025-12-10 06:11:19.172837
2816,294.0,306,394,False,0,0.6621999999999999,123,1-1,2025-12-10 06:11:19.469022
2817,433.0,722,0,False,0,0.66208,8018,1-1,2025-12-10 06:11:38.451509
2818,721.0,692,332,False,0,0.66196,1361,1-1,2025-12-10 06:11:41.663791
2819,424.0,722,0,False,0,0.66184,8018,1-1,2025-12-10 06:12:00.600298
2820,750.0,708,369,False,0,0.66172,625,1-1,2025-12-10 06:12:02.082485
2821,296.0,307,393,False,0,0.6616,151,1-1,2025-12-10 06:12:02.446392
2822,288.0,307,394,False,0,0.6614800000000001,121,1-1,2025-12-10 06:12:02.730140
2823,790.0,722,370,False,0,0.66136,609,1-1,2025-12-10 06:12:04.147193
2824,283.0,303,393,False,0,0.66124,149,1-1,2025-12-10 06:12:04.504947
2825,774.0,693,380,False,0,0.6611199999999999,409,1-1,2025-12-10 06:12:05.469315
2826,789.0,722,370,False,0,0.661,605,1-1,2025-12-10 06:12:06.899266
2827,717.0,671,377,False,0,0.6608799999999999,471,1-1,2025-12-10 06:12:07.989019
2828,770.0,701,383,False,0,0.66076,341,1-1,2025-12-10 06:12:08.792734
2829,678.0,796,156,False,0,0.66064,4883,1-1,2025-12-10 06:12:20.277653
2830,653.0,869,48,False,0,0.66052,7047,1-1,2025-12-10 06:12:36.823088
2831,780.0,705,382,False,0,0.6604,371,1-1,2025-12-10 06:12:37.690241
2832,286.0,296,392,False,0,0.66028,173,1-1,2025-12-10 06:12:38.082518
2833,281.0,294,393,False,0,0.6601600000000001,149,1-1,2025-12-10 06:12:38.443348
2834,622.0,898,0,False,0,0.66004,8018,1-1,2025-12-10 06:12:56.964009
2835,772.0,722,357,False,0,0.65992,863,1-1,2025-12-10 06:12:59.010784
2836,858.0,898,213,False,0,0.6597999999999999,3745,1-1,2025-12-10 06:13:07.926880
2837,280.0,297,393,False,0,0.65968,145,1-1,2025-12-10 06:13:08.267179
2838,287.0,299,393,False,0,0.65956,141,1-1,2025-12-10 06:13:08.619872
2839,714.0,664,364,False,0,0.65944,735,1-1,2025-12-10 06:13:10.342775
2840,291.0,303,394,False,0,0.65932,137,1-1,2025-12-10 06:13:10.678172
2841,755.0,683,381,False,0,0.6592,395,1-1,2025-12-10 06:13:11.605885
2842,293.0,304,393,False,0,0.6590799999999999,139,1-1,2025-12-10 06:13:11.935165
2843,408.0,722,0,False,0,0.65896,8018,1-1,2025-12-10 06:13:30.877324
2844,728.0,667,372,False,0,0.65884,573,1-1,2025-12-10 06:13:32.226189
2845,278.0,293,393,False,0,0.65872,141,1-1,2025-12-10 06:13:32.562916
2846,748.0,687,378,False,0,0.6586,457,1-1,2025-12-10 06:13:33.629435
2847,707.0,671,354,False,0,0.65848,927,1-1,2025-12-10 06:13:35.796024
2848,260.0,282,392,False,0,0.6583600000000001,167,1-1,2025-12-10 06:13:36.182728
2849,285.0,302,394,False,0,0.6582399999999999,137,1-1,2025-12-10 06:13:36.513724
2850,864.0,795,340,False,0,0.65812,1209,1-1,2025-12-10 06:13:39.352395
2851,281.0,298,392,False,0,0.6579999999999999,171,1-1,2025-12-10 06:13:39.767778
2852,753.0,704,371,False,0,0.65788,587,1-1,2025-12-10 06:13:41.136724
2853,299.0,307,393,False,0,0.65776,141,1-1,2025-12-10 06:13:41.476236
2854,424.0,722,0,False,0,0.65764,8018,1-1,2025-12-10 06:14:00.354828
2855,781.0,709,369,False,0,0.65752,621,1-1,2025-12-10 06:14:01.826412
2856,430.0,722,0,False,0,0.6574,8018,1-1,2025-12-10 06:14:20.727890
2857,273.0,298,393,False,0,0.65728,153,1-1,2025-12-10 06:14:21.080465
2858,299.0,310,394,False,0,0.65716,119,1-1,2025-12-10 06:14:21.354784
2859,421.0,722,0,False,0,0.6570400000000001,8018,1-1,2025-12-10 06:14:40.238562
2860,410.0,722,0,False,0,0.65692,8018,1-1,2025-12-10 06:14:59.169341
2861,284.0,297,392,False,0,0.6568,173,1-1,2025-12-10 06:14:59.582968
2862,293.0,304,394,False,0,0.6566799999999999,135,1-1,2025-12-10 06:14:59.902860
2863,733.0,678,364,False,0,0.65656,725,1-1,2025-12-10 06:15:01.624581
2864,1011.0,1127,74,False,0,0.65644,6528,1-1,2025-12-10 06:15:16.880427
2865,801.0,838,224,False,0,0.65632,3531,1-1,2025-12-10 06:15:25.266256
2866,418.0,722,0,False,0,0.6562,8018,1-1,2025-12-10 06:15:44.173648
2867,283.0,296,394,False,0,0.65608,137,1-1,2025-12-10 06:15:44.498049
2868,779.0,703,382,False,0,0.65596,363,1-1,2025-12-10 06:15:45.332422
2869,280.0,293,392,False,0,0.65584,171,1-1,2025-12-10 06:15:45.734981
2870,261.0,298,393,False,0,0.65572,153,1-1,2025-12-10 06:15:46.092148
2871,756.0,797,252,False,0,0.6556,2961,1-1,2025-12-10 06:15:53.061474
2872,815.0,838,258,False,0,0.6554800000000001,2849,1-1,2025-12-10 06:15:59.776760
2873,292.0,304,393,False,0,0.6553599999999999,149,1-1,2025-12-10 06:16:00.132206
2874,633.0,808,99,False,0,0.65524,6019,1-1,2025-12-10 06:16:14.302206
2875,281.0,302,393,False,0,0.6551199999999999,151,1-1,2025-12-10 06:16:14.676642
2876,434.0,722,0,False,0,0.655,8018,1-1,2025-12-10 06:16:33.530792
2877,412.0,722,0,False,0,0.6548799999999999,8018,1-1,2025-12-10 06:16:52.393429
2878,765.0,722,370,False,0,0.65476,599,1-1,2025-12-10 06:16:53.802949
2879,757.0,828,191,False,0,0.65464,4197,1-1,2025-12-10 06:17:03.763602
2880,1041.0,1129,124,False,0,0.65452,5530,1-1,2025-12-10 06:17:16.599530
2881,736.0,683,382,False,0,0.6544,373,1-1,2025-12-10 06:17:17.478531
2882,785.0,722,371,False,0,0.65428,579,1-1,2025-12-10 06:17:18.830393
2883,282.0,298,394,False,0,0.6541600000000001,127,1-1,2025-12-10 06:17:19.125523
2884,790.0,811,265,False,0,0.65404,2703,1-1,2025-12-10 06:17:25.504175
2885,755.0,686,377,False,0,0.6539200000000001,463,1-1,2025-12-10 06:17:26.577000
2886,776.0,699,383,False,0,0.6537999999999999,341,1-1,2025-12-10 06:17:27.364793
2887,279.0,295,392,False,0,0.65368,165,1-1,2025-12-10 06:17:27.760688
2888,289.0,302,394,False,0,0.6535599999999999,133,1-1,2025-12-10 06:17:28.069238
2889,795.0,722,363,False,0,0.65344,751,1-1,2025-12-10 06:17:29.841890
2890,737.0,664,377,False,0,0.65332,477,1-1,2025-12-10 06:17:30.950142
2891,765.0,692,378,False,0,0.6532,453,1-1,2025-12-10 06:17:32.015529
2892,286.0,296,392,False,0,0.65308,159,1-1,2025-12-10 06:17:32.403516
2893,654.0,898,0,False,0,0.65296,8018,1-1,2025-12-10 06:17:51.052205
2894,300.0,309,394,False,0,0.6528400000000001,137,1-1,2025-12-10 06:17:51.387134
2895,276.0,303,393,False,0,0.65272,145,1-1,2025-12-10 06:17:51.718798
2896,287.0,301,394,False,0,0.6526,133,1-1,2025-12-10 06:17:52.027575
2897,265.0,288,393,False,0,0.65248,157,1-1,2025-12-10 06:17:52.405313
2898,723.0,672,377,False,0,0.65236,465,1-1,2025-12-10 06:17:53.516654
2899,1007.0,898,356,False,0,0.6522399999999999,885,1-1,2025-12-10 06:17:55.572769
2900,741.0,669,381,False,0,0.65212,385,1-1,2025-12-10 06:17:56.466243
2901,287.0,301,393,False,0,0.652,139,1-1,2025-12-10 06:17:56.788205
2902,290.0,303,394,False,0,0.65188,127,1-1,2025-12-10 06:17:57.092306
2903,293.0,302,393,False,0,0.6517599999999999,141,1-1,2025-12-10 06:17:57.427224
2904,280.0,292,392,False,0,0.65164,169,1-1,2025-12-10 06:17:57.813047
2905,404.0,722,0,False,0,0.65152,8018,1-1,2025-12-10 06:18:16.767405
2906,296.0,309,394,False,0,0.6514,135,1-1,2025-12-10 06:18:17.086316
2907,790.0,722,356,False,0,0.65128,897,1-1,2025-12-10 06:18:19.194539
2908,290.0,304,393,False,0,0.65116,147,1-1,2025-12-10 06:18:19.556458
2909,291.0,299,393,False,0,0.6510400000000001,149,1-1,2025-12-10 06:18:19.909667
2910,773.0,824,222,False,0,0.6509199999999999,3561,1-1,2025-12-10 06:18:28.295439
2911,281.0,297,394,False,0,0.6508,135,1-1,2025-12-10 06:18:28.618396
2912,721.0,663,372,False,0,0.6506799999999999,563,1-1,2025-12-10 06:18:29.918500
2913,272.0,299,393,False,0,0.65056,145,1-1,2025-12-10 06:18:30.265370
2914,794.0,703,382,False,0,0.6504399999999999,373,1-1,2025-12-10 06:18:31.146517
2915,1161.0,1125,262,False,0,0.65032,2774,1-1,2025-12-10 06:18:37.574076
2916,655.0,898,0,False,0,0.6502,8018,1-1,2025-12-10 06:18:56.348198
2917,773.0,722,342,False,0,0.65008,1161,1-1,2025-12-10 06:18:59.050611
2918,786.0,722,371,False,0,0.64996,591,1-1,2025-12-10 06:19:00.460301
2919,425.0,722,0,False,0,0.64984,8018,1-1,2025-12-10 06:19:19.473772
2920,277.0,294,392,False,0,0.6497200000000001,161,1-1,2025-12-10 06:19:19.843708
2921,409.0,722,0,False,0,0.6496,8018,1-1,2025-12-10 06:19:38.762597
2922,699.0,656,373,False,0,0.6494800000000001,557,1-1,2025-12-10 06:19:40.056666
2923,292.0,301,393,False,0,0.6493599999999999,155,1-1,2025-12-10 06:19:40.431722
2924,758.0,695,368,False,0,0.64924,643,1-1,2025-12-10 06:19:41.934758
2925,680.0,898,32,False,0,0.64912,7369,1-1,2025-12-10 06:19:59.325956
2926,1151.0,1138,206,False,0,0.649,3895,1-1,2025-12-10 06:20:08.605483
2927,742.0,694,354,False,0,0.64888,937,1-1,2025-12-10 06:20:10.797257
2928,774.0,700,369,False,0,0.64876,635,1-1,2025-12-10 06:20:12.298225
2929,271.0,299,394,False,0,0.64864,133,1-1,2025-12-10 06:20:12.621660
2930,303.0,311,394,False,0,0.64852,131,1-1,2025-12-10 06:20:12.925026
2931,301.0,308,394,False,0,0.6484,133,1-1,2025-12-10 06:20:13.235438
2932,304.0,312,394,False,0,0.64828,133,1-1,2025-12-10 06:20:13.561046
2933,306.0,315,394,False,0,0.64816,121,1-1,2025-12-10 06:20:13.840595
2934,276.0,299,393,False,0,0.64804,151,1-1,2025-12-10 06:20:14.191658
2935,847.0,851,257,False,0,0.64792,2875,1-1,2025-12-10 06:20:21.020253
2936,285.0,299,393,False,0,0.6477999999999999,157,1-1,2025-12-10 06:20:21.400186
2937,427.0,722,0,False,0,0.64768,8018,1-1,2025-12-10 06:20:40.316635
2938,247.0,281,391,False,0,0.6475599999999999,179,1-1,2025-12-10 06:20:40.736918
2939,288.0,302,394,False,0,0.64744,125,1-1,2025-12-10 06:20:41.021834
2940,734.0,675,367,False,0,0.64732,661,1-1,2025-12-10 06:20:42.587671
2941,784.0,722,369,False,0,0.6472,637,1-1,2025-12-10 06:20:44.104941
2942,742.0,682,371,False,0,0.64708,595,1-1,2025-12-10 06:20:45.513654
2943,961.0,898,327,False,0,0.64696,1461,1-1,2025-12-10 06:20:48.968723
2944,293.0,306,394,False,0,0.64684,133,1-1,2025-12-10 06:20:49.278844
2945,924.0,898,273,False,0,0.64672,2553,1-1,2025-12-10 06:20:55.282808
2946,287.0,304,393,False,0,0.6466000000000001,145,1-1,2025-12-10 06:20:55.626534
2947,292.0,305,393,False,0,0.6464799999999999,157,1-1,2025-12-10 06:20:55.986310
2948,282.0,294,393,False,0,0.64636,143,1-1,2025-12-10 06:20:56.313569
2949,791.0,722,373,False,0,0.6462399999999999,545,1-1,2025-12-10 06:20:57.616011
2950,436.0,722,0,False,0,0.64612,8018,1-1,2025-12-10 06:21:16.654375
2951,277.0,292,393,False,0,0.646,153,1-1,2025-12-10 06:21:17.003999
2952,407.0,722,0,False,0,0.64588,8018,1-1,2025-12-10 06:21:35.965152
2953,306.0,314,394,False,0,0.64576,127,1-1,2025-12-10 06:21:36.261143
2954,273.0,300,393,False,0,0.64564,151,1-1,2025-12-10 06:21:36.622006
2955,809.0,722,371,False,0,0.6455200000000001,579,1-1,2025-12-10 06:21:37.999138
2956,295.0,305,394,False,0,0.6454,137,1-1,2025-12-10 06:21:38.320333
2957,285.0,297,394,False,0,0.64528,133,1-1,2025-12-10 06:21:38.638740
2958,290.0,300,392,False,0,0.64516,163,1-1,2025-12-10 06:21:39.011840
2959,809.0,824,257,False,0,0.6450400000000001,2873,1-1,2025-12-10 06:21:45.811885
2960,290.0,305,394,False,0,0.6449199999999999,131,1-1,2025-12-10 06:21:46.112163
2961,293.0,307,393,False,0,0.6448,141,1-1,2025-12-10 06:21:46.446700
2962,289.0,303,394,False,0,0.64468,123,1-1,2025-12-10 06:21:46.735877
2963,767.0,695,367,False,0,0.64456,675,1-1,2025-12-10 06:21:48.328208
2964,286.0,302,393,False,0,0.6444399999999999,149,1-1,2025-12-10 06:21:48.683842
2965,408.0,722,0,False,0,0.64432,8018,1-1,2025-12-10 06:22:07.538012
2966,300.0,310,394,False,0,0.6442,127,1-1,2025-12-10 06:22:07.824990
2967,286.0,296,392,False,0,0.64408,163,1-1,2025-12-10 06:22:08.204536
2968,297.0,308,394,False,0,0.64396,123,1-1,2025-12-10 06:22:08.501963
2969,419.0,722,0,False,0,0.64384,8018,1-1,2025-12-10 06:22:27.398366
2970,274.0,290,392,False,0,0.6437200000000001,167,1-1,2025-12-10 06:22:27.780389
2971,762.0,693,382,False,0,0.6436,359,1-1,2025-12-10 06:22:28.630319
2972,788.0,722,371,False,0,0.64348,597,1-1,2025-12-10 06:22:30.057288
2973,714.0,669,350,False,0,0.6433599999999999,1013,1-1,2025-12-10 06:22:32.479803
2974,285.0,295,392,False,0,0.64324,167,1-1,2025-12-10 06:22:32.874313
2975,294.0,305,394,False,0,0.6431199999999999,121,1-1,2025-12-10 06:22:33.157574
2976,402.0,722,0,False,0,0.643,8018,1-1,2025-12-10 06:22:52.144450
2977,647.0,898,0,False,0,0.64288,8018,1-1,2025-12-10 06:23:10.815619
2978,783.0,701,384,False,0,0.64276,331,1-1,2025-12-10 06:23:11.594624
2979,438.0,722,0,False,0,0.64264,8018,1-1,2025-12-10 06:23:30.498757
2980,282.0,299,393,False,0,0.64252,143,1-1,2025-12-10 06:23:30.828939
2981,763.0,684,380,False,0,0.6424000000000001,411,1-1,2025-12-10 06:23:31.796298
2982,424.0,722,0,False,0,0.64228,8018,1-1,2025-12-10 06:23:50.737898
2983,285.0,302,393,False,0,0.6421600000000001,157,1-1,2025-12-10 06:23:51.108883
2984,292.0,306,393,False,0,0.6420399999999999,151,1-1,2025-12-10 06:23:51.475595
2985,763.0,684,381,False,0,0.64192,379,1-1,2025-12-10 06:23:52.339586
2986,773.0,706,380,False,0,0.6417999999999999,415,1-1,2025-12-10 06:23:53.310792
2987,713.0,672,366,False,0,0.64168,693,1-1,2025-12-10 06:23:54.932502
2988,648.0,908,0,False,0,0.64156,8018,1-1,2025-12-10 06:24:13.934092
2989,294.0,303,393,False,0,0.64144,157,1-1,2025-12-10 06:24:14.295425
2990,285.0,296,392,False,0,0.64132,161,1-1,2025-12-10 06:24:14.687202
2991,714.0,662,364,False,0,0.6412,729,1-1,2025-12-10 06:24:16.424558
2992,282.0,300,392,False,0,0.64108,163,1-1,2025-12-10 06:24:16.797720
2993,636.0,920,0,False,0,0.64096,8018,1-1,2025-12-10 06:24:35.132016
2994,284.0,301,392,False,0,0.64084,159,1-1,2025-12-10 06:24:35.512536
2995,770.0,710,369,False,0,0.64072,629,1-1,2025-12-10 06:24:36.982505
2996,430.0,722,0,False,0,0.6406000000000001,8018,1-1,2025-12-10 06:24:55.871289
2997,760.0,692,378,False,0,0.6404799999999999,445,1-1,2025-12-10 06:24:56.918671
2998,295.0,303,393,False,0,0.64036,141,1-1,2025-12-10 06:24:57.245859
2999,297.0,303,395,False,0,0.6402399999999999,117,1-1,2025-12-10 06:24:57.528594
3000,279.0,294,392,False,0,0.64012,163,1-1,2025-12-10 06:24:57.908814
3001,290.0,300,394,False,0,0.6399999999999999,135,1-1,2025-12-10 06:24:58.663744
3002,289.0,301,394,False,0,0.63988,137,1-1,2025-12-10 06:24:58.994333
3003,294.0,312,394,False,0,0.63976,135,1-1,2025-12-10 06:24:59.308602
